,Totals,,,,,,,,,,Males,,,,,,,,,,Females,,,,,,,,,
Update Time,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+
2021-01-29T13:03:30.550Z,5,0,21,42,96,170,259,279,231,75,2,0,7,24,57,117,168,160,107,36,3,0,14,18,39,53,91,119,124,39
2021-01-30T11:09:46.137Z,2,0,21,43,98,170,254,266,227,74,1,0,8,26,61,116,167,153,107,36,1,0,13,17,37,54,87,113,120,38
2021-01-30T19:37:48.760Z,2,0,22,44,100,175,250,258,228,75,1,0,9,26,62,117,163,150,112,38,1,0,13,18,38,58,87,108,116,37
2021-01-31T04:16:43.147Z,2,0,21,47,102,170,251,260,223,72,1,0,9,28,63,116,161,155,103,38,1,0,12,19,39,54,90,105,120,34
2021-01-31T08:26:49.547Z,4,2,21,47,106,174,263,266,230,76,2,0,9,27,65,117,170,154,110,39,2,2,12,20,41,57,93,112,120,37
2021-01-31T17:19:30.317Z,4,2,21,51,100,170,251,267,209,74,2,0,9,29,61,112,167,157,100,38,2,2,12,22,39,58,84,110,109,36
2021-01-31T18:48:55.233Z,4,2,21,51,100,170,251,267,209,74,2,0,9,29,61,112,167,156,100,38,2,2,12,22,39,58,84,111,109,36
2021-02-01T03:53:42.040Z,4,2,20,50,99,167,242,265,204,69,2,0,8,29,63,110,161,155,101,37,2,2,12,21,36,57,81,110,103,32
2021-02-01T07:52:28.600Z,3,2,20,51,98,171,244,267,203,72,2,0,8,30,62,112,163,156,103,37,1,2,12,21,36,59,81,111,100,35
2021-02-01T17:12:59.620Z,3,1,19,49,96,172,246,265,198,74,2,0,8,29,59,113,163,151,98,37,1,1,11,20,37,59,83,114,100,37
2021-02-01T19:55:34.100Z,3,1,19,45,94,172,247,260,194,73,2,0,8,27,58,113,164,147,96,36,1,1,11,18,36,59,83,113,98,37
2021-02-02T03:50:01.017Z,3,1,20,43,92,159,235,261,188,77,2,0,8,27,55,107,157,150,92,38,1,1,12,16,37,52,78,111,96,39
2021-02-02T08:12:47.970Z,4,2,19,48,95,165,254,264,198,74,2,0,8,29,58,111,166,152,100,37,2,2,11,19,37,54,88,112,98,37
2021-02-02T16:21:39.187Z,5,2,19,49,89,166,243,266,186,65,2,0,9,31,55,112,157,154,91,35,3,2,10,18,34,54,86,112,95,30
2021-02-02T18:56:11.590Z,2,2,21,45,89,168,244,261,191,68,0,0,10,29,56,111,160,149,93,37,2,2,11,16,33,57,84,112,98,31
2021-02-03T04:45:35.923Z,3,2,19,45,91,154,240,256,184,62,1,0,9,31,59,102,154,149,84,32,2,2,10,14,32,52,86,107,100,30
2021-02-03T08:10:56.700Z,3,2,19,47,93,167,247,258,188,66,1,0,9,31,59,110,160,152,87,35,2,2,10,16,34,57,87,106,101,31
2021-02-03T16:22:58.677Z,2,2,19,45,95,164,252,253,185,65,0,0,8,27,61,104,161,151,86,35,2,2,11,18,34,60,91,102,99,30
2021-02-03T21:05:49.047Z,2,2,20,45,96,165,244,251,180,60,0,0,9,27,62,105,152,151,87,31,2,2,11,18,34,60,92,100,93,29
2021-02-04T06:11:47.710Z,2,2,20,47,93,172,245,260,181,60,0,0,9,30,59,111,154,157,89,32,2,2,11,17,34,61,91,103,92,28
2021-02-04T08:36:12.077Z,2,2,21,48,96,175,250,259,181,61,0,0,10,30,62,113,158,154,89,32,2,2,11,18,34,62,92,105,92,29
2021-02-04T17:20:40.130Z,2,3,20,51,98,177,247,250,174,55,0,0,9,32,64,115,160,148,87,29,2,3,11,19,34,62,87,102,87,26
2021-02-04T21:09:35.137Z,2,2,15,47,89,161,233,243,169,61,0,0,6,31,58,105,149,143,80,31,2,2,9,16,31,56,84,100,89,30
2021-02-05T07:18:48.910Z,2,3,18,52,97,186,242,246,165,61,0,0,8,32,64,121,155,144,81,32,2,3,10,20,33,65,87,102,84,29
2021-02-05T12:40:20.710Z,2,4,20,51,96,191,244,246,168,61,0,1,8,32,64,125,156,144,84,32,2,3,12,19,32,66,88,102,84,29
2021-02-06T15:19:27.617Z,0,5,20,59,98,197,248,234,178,61,0,1,10,35,65,132,153,138,85,30,0,4,10,24,33,65,95,96,93,31
2021-02-06T18:59:46.357Z,1,7,18,56,96,197,252,237,183,61,0,1,10,34,63,133,156,139,86,29,1,6,8,22,33,64,96,98,97,32
2021-02-07T03:48:16.773Z,0,5,16,56,97,190,243,237,184,59,0,0,9,35,62,129,150,136,87,28,0,5,7,21,35,61,93,101,97,31
2021-02-07T07:57:08.960Z,1,6,16,56,101,197,253,241,183,62,0,1,9,35,66,134,156,138,89,30,1,5,7,21,35,63,97,103,94,32
2021-02-07T18:09:40.503Z,1,6,18,60,99,185,241,235,173,59,0,0,11,38,65,126,151,139,85,30,1,6,7,22,34,59,90,96,88,29
2021-02-07T19:32:15.430Z,1,6,18,60,99,185,242,234,173,59,0,0,11,38,65,126,151,138,85,30,1,6,7,22,34,59,91,96,88,29
2021-02-08T04:02:11.827Z,0,5,17,54,98,171,231,236,169,59,0,0,9,34,63,120,146,137,75,31,0,5,8,20,35,51,85,99,94,28
2021-02-08T08:06:55.437Z,1,5,16,62,100,185,246,241,178,64,0,0,9,36,65,127,156,140,81,32,1,5,7,26,35,58,90,101,97,32
2021-02-08T16:18:44.307Z,1,4,19,57,100,180,240,245,168,59,0,0,12,33,66,128,148,140,76,29,1,4,7,24,34,52,92,105,92,30
2021-02-09T07:17:15.457Z,2,4,23,57,101,183,227,247,166,56,0,0,13,32,69,128,134,141,79,28,2,4,10,25,32,55,93,106,87,28
2021-02-09T16:37:31.400Z,2,5,17,55,100,184,233,240,156,52,0,0,11,27,69,125,136,137,70,25,2,5,6,28,31,59,97,103,86,27
2021-02-09T19:30:02.767Z,2,5,17,46,97,172,223,219,158,43,0,0,11,23,66,121,127,124,71,19,2,5,6,23,31,51,96,95,87,24
2021-02-10T06:56:49.800Z,2,5,17,54,95,173,227,222,158,44,0,0,10,26,65,116,131,125,69,21,2,5,7,28,30,57,96,97,89,23
2021-02-10T16:21:14.940Z,2,5,18,60,99,172,228,217,162,44,0,0,9,28,68,113,137,127,71,19,2,5,9,32,31,59,91,90,91,25
2021-02-10T20:23:21.013Z,2,5,16,58,94,164,221,216,159,43,0,0,7,28,66,108,135,127,70,19,2,5,9,30,28,56,86,89,89,24
2021-02-11T06:22:53.990Z,2,5,18,64,95,170,228,213,163,42,0,0,8,32,65,110,139,129,75,19,2,5,10,32,30,60,89,84,88,23
2021-02-11T07:43:32.680Z,2,5,18,66,95,173,229,217,165,44,0,0,8,33,65,112,138,130,74,20,2,5,10,33,30,61,91,87,91,24
2021-02-11T16:13:16.903Z,2,4,19,68,96,165,221,208,146,41,0,0,9,33,66,106,134,124,61,17,2,4,10,35,30,59,87,84,85,24
2021-02-11T20:17:35.403Z,2,4,19,66,95,159,213,207,147,39,0,0,9,32,68,101,127,123,62,15,2,4,10,34,27,58,86,84,85,24
2021-02-12T06:14:19.377Z,2,4,19,66,94,165,221,209,147,36,0,0,9,34,67,105,135,122,65,14,2,4,10,32,27,60,86,87,82,22
2021-02-12T13:11:45.160Z,2,4,20,70,97,172,222,211,148,35,0,0,9,35,69,110,137,124,64,13,2,4,11,35,28,62,85,87,84,22
2021-02-13T14:52:09.090Z,1,3,17,73,99,175,219,207,152,28,0,0,8,40,68,111,135,125,70,12,1,3,9,33,31,64,84,82,82,16
2021-02-13T18:56:28.940Z,1,4,17,73,99,177,220,207,153,29,0,0,8,40,68,112,135,125,70,12,1,4,9,33,31,65,85,82,83,17
2021-02-14T07:09:42.080Z,3,5,15,75,103,170,228,207,148,30,1,0,7,41,70,106,140,124,68,13,2,5,8,34,33,64,88,83,80,17
2021-02-14T15:54:14.063Z,1,5,20,72,109,164,226,208,147,33,0,0,7,42,73,107,132,121,69,14,1,5,13,30,36,57,94,87,78,19
2021-02-14T20:02:50.060Z,1,5,19,70,105,165,220,211,145,30,0,0,6,41,72,106,129,123,67,13,1,5,13,29,33,59,91,88,78,17
2021-02-15T07:19:51.583Z,1,4,20,63,105,166,219,201,150,29,0,1,6,39,69,107,129,114,69,12,1,3,14,24,36,59,90,87,81,17
2021-02-15T15:23:55.810Z,1,6,18,67,109,160,214,202,148,31,0,2,5,39,70,105,125,117,68,13,1,4,13,28,39,55,89,85,80,18
2021-02-15T19:24:52.900Z,1,6,19,65,103,146,201,199,139,33,0,2,5,41,66,98,118,115,61,13,1,4,14,24,37,48,83,84,78,20
2021-02-16T06:43:30.430Z,1,6,21,69,107,153,216,201,140,32,0,2,6,42,66,102,127,113,64,12,1,4,15,27,41,51,89,88,76,20
2021-02-16T16:03:49.337Z,3,6,23,69,108,158,209,191,140,32,1,2,8,43,67,104,122,110,71,12,2,4,15,26,41,54,87,81,69,20
2021-02-16T20:03:32.033Z,3,6,23,69,108,158,208,191,140,32,1,2,8,43,67,104,121,110,71,12,2,4,15,26,41,54,87,81,69,20
2021-02-17T09:46:45.287Z,1,6,27,67,109,169,213,197,140,29,0,2,9,38,70,107,124,110,70,12,1,4,18,29,39,62,89,87,70,17
2021-02-17T15:15:41.093Z,2,5,27,67,104,161,201,193,135,30,1,1,10,39,65,102,123,109,68,13,1,4,17,28,39,59,78,84,67,17
2021-02-17T19:18:09.470Z,2,5,26,69,105,164,202,197,136,30,1,1,10,39,66,104,124,112,68,13,1,4,16,30,39,60,78,85,68,17
2021-02-18T08:12:11.743Z,2,4,28,65,103,163,196,183,128,29,1,0,11,38,63,100,121,106,63,13,1,4,17,27,40,63,75,77,65,16
2021-02-18T16:59:19.573Z,2,5,28,61,99,161,191,179,126,27,1,1,11,32,60,102,112,102,62,10,1,4,17,29,39,59,79,77,64,17
2021-02-18T19:42:32.353Z,2,5,28,61,99,161,191,179,125,27,1,1,11,32,60,102,112,102,62,10,1,4,17,29,39,59,79,77,63,17
2021-02-19T06:49:22.297Z,2,7,25,62,90,152,176,175,121,24,1,2,11,34,53,101,102,98,58,10,1,5,14,28,37,51,74,77,63,14
