Date,Hospitalized,Hospitalized without release,Easy,Medium,Hard,Critical,Ventilated,ECMO,New deaths,Serious (cumu),Ventilated (cumu),Dead (cumu),New hosptialized,New serious,New medium,New easy,In hotels,At home,Active isolations,New contact isolations,New abroad isolations,New other isolations,Positive results,Total infected,New infected,New receovered,Total tests,Tests for idenitifaction,People tested,Tests for Magen,Official antigen tests,Vaccinated reinfected,Unvaccinated reinfected,Reinfected cumulative percentage,Official R,Epidemiological Event
2020-12-25,1267,1159,432,202,552,174,136,11,21,9041,2025,3219,194,91,68,115,None,None,124049,5640,978,250,4025,396446,4005,2387,86515,85572,82784,11614,0,0,7,0.09,1.27,
2020-12-26,1307,1224,465,201,576,167,130,12,23,9114,2035,3242,154,85,52,114,None,None,118481,4948,883,188,2664,399104,2658,1794,63971,63261,60679,5892,0,0,4,0.09,1.27,
2020-12-27,1412,1218,498,243,611,184,147,12,21,9194,2055,3263,195,99,98,121,None,None,127740,22068,1569,823,3546,402637,3533,4177,71376,70641,68292,2738,0,0,10,0.1,1.25,סגר שלישי
2020-12-28,1425,1234,504,207,615,186,144,12,32,9283,2068,3295,183,99,73,141,None,None,152037,37388,1576,561,5531,408158,5521,2464,99890,98881,98067,12472,0,0,16,0.1,1.23,
2020-12-29,1433,1266,515,197,640,200,156,12,25,9371,2090,3320,199,109,77,148,None,None,159732,22130,994,638,5653,413790,5632,2374,99619,98755,97935,13200,0,0,8,0.1,1.22,
2020-12-30,1448,1297,499,210,661,205,154,13,16,9464,2104,3336,185,108,81,138,None,None,166328,22148,1127,711,5878,419659,5869,3712,103391,102437,101502,12637,0,2,11,0.1,1.21,
2020-12-31,1514,1335,505,200,707,221,164,12,36,9572,2124,3372,226,125,59,135,None,None,172574,26878,1390,543,5894,425523,5864,4233,103589,102696,101385,10590,0,0,13,0.11,1.21,
2021-01-01,1542,1405,529,200,734,225,164,13,34,9673,2141,3406,218,113,75,141,None,None,174947,18436,714,609,6047,431534,6011,3431,101216,100233,95925,8774,0,0,13,0.11,1.17,
2021-01-02,1557,1476,533,225,740,219,174,13,27,9746,2160,3433,168,85,95,120,None,None,167341,9132,1255,395,4229,435746,4212,2029,77160,76489,75726,4238,0,0,6,0.11,1.15,
2021-01-03,1740,1516,618,262,800,255,193,18,26,9857,2189,3459,279,135,105,189,None,None,162782,15710,2746,651,5245,440976,5230,5542,79939,79082,76828,2923,0,2,15,0.11,1.14,
2021-01-04,1807,1580,593,280,835,260,199,18,38,9981,2209,3497,263,147,130,155,None,None,185407,40688,2336,1909,8436,449400,8424,3067,111657,110632,108304,9801,0,2,25,0.12,1.13,
2021-01-05,1866,1644,631,267,869,273,209,21,23,10122,2231,3520,282,157,96,194,None,None,191804,27295,1752,1109,8256,457626,8226,2943,116536,115516,114253,12014,0,0,24,0.12,1.11,
2021-01-06,1908,1691,622,261,914,273,217,21,43,10253,2254,3563,275,158,99,172,None,None,192104,24703,1892,873,7909,465509,7883,4750,121360,120186,117086,13611,0,0,25,0.13,1.09,
2021-01-07,1965,1730,644,279,922,280,221,20,48,10373,2282,3611,268,146,121,185,None,None,188115,20359,2540,849,7702,473171,7662,5827,117336,116272,114209,13917,0,3,27,0.13,1.05,
2021-01-08,1981,1795,653,275,933,292,219,21,46,10488,2297,3657,263,129,84,175,None,None,184132,14946,932,518,8232,481331,8160,4814,116983,115893,114352,14836,0,4,19,0.14,1.04,הידוק סגר שלישי
2021-01-09,2003,1898,653,279,997,296,232,21,20,10605,2319,3677,226,146,100,161,None,None,180049,12598,1175,464,5174,486495,5164,3060,80259,79328,77762,7222,1,1,10,0.14,1.02,
2021-01-10,2198,1901,713,311,1069,303,239,20,43,10736,2341,3720,323,165,116,220,None,None,176399,19237,2147,776,6997,493449,6954,8316,96429,95363,93752,2914,0,2,36,0.15,0.99,תחילת חיסונים מנה 2
2021-01-11,2232,1974,702,327,1083,318,260,21,28,10885,2364,3748,290,176,133,198,None,None,175377,19780,2342,594,9787,503176,9727,4823,126325,124848,121455,8507,0,2,36,0.15,0.96,
2021-01-12,2242,1977,719,301,1073,313,249,20,55,11019,2383,3803,277,157,124,197,None,None,176267,21373,1207,563,9332,512471,9295,4546,120991,119581,117433,15454,2,2,26,0.16,0.95,
2021-01-13,2251,2012,685,320,1096,317,260,24,57,11174,2416,3860,286,178,127,172,None,None,173197,21332,1154,603,9531,521941,9470,7977,122325,120923,118714,20351,0,3,27,0.16,0.9,
2021-01-14,2270,1989,675,325,1141,329,260,25,59,11319,2442,3919,275,181,122,165,None,None,161227,16441,2108,476,9319,531238,9297,9144,124842,123356,121034,13048,0,2,27,0.17,0.9,
2021-01-15,2294,2085,706,299,1163,324,262,25,52,11448,2468,3971,285,161,103,192,None,None,151241,9746,869,240,8458,539666,8428,7963,101984,100750,99429,10943,0,0,25,0.17,0.9,
2021-01-16,2280,2142,710,289,1184,316,258,24,47,11551,2492,4018,227,128,78,158,None,None,142533,9793,862,263,5095,544751,5085,4260,71758,70808,68966,5119,0,0,10,0.17,0.91,
2021-01-17,2480,2102,795,348,1195,343,270,26,56,11714,2516,4074,345,181,150,252,None,None,126444,6370,1919,170,5681,550410,5659,10858,64475,63376,61786,2442,0,0,30,0.17,0.92,
2021-01-18,2419,2101,757,326,1176,345,268,25,46,11849,2544,4120,278,162,124,212,None,None,127978,20614,1836,474,10115,560530,10120,6136,102021,100609,99272,13451,0,1,25,0.18,0.94,
2021-01-19,2373,2069,703,324,1190,364,284,27,43,11997,2579,4163,283,192,135,188,None,None,127518,18501,1335,194,8655,569161,8631,5470,96076,94661,93781,15552,1,1,37,0.18,0.94,
2021-01-20,2323,2021,673,314,1180,374,288,28,57,12123,2606,4220,258,146,111,183,None,None,121177,13508,1038,173,8352,577522,8361,8733,93422,91832,90017,13692,1,1,23,0.18,0.95,
2021-01-21,2273,1978,665,309,1157,387,300,25,47,12253,2634,4267,267,159,126,179,None,None,112693,15328,2019,157,7266,584790,7268,9921,82545,81165,80126,12318,1,0,27,0.18,0.97,
2021-01-22,2233,1994,635,301,1148,395,309,24,65,12374,2659,4332,253,145,96,166,None,None,107973,7704,953,95,7387,592177,7387,8410,86037,84649,83649,10885,0,1,26,0.19,0.99,
2021-01-23,2195,2052,618,295,1175,406,299,27,52,12500,2682,4384,220,143,83,145,None,None,104003,7110,565,76,2435,594624,2447,4160,31000,30429,30192,1237,2,0,5,0.19,1,
2021-01-24,2315,1974,689,329,1183,396,319,33,75,12627,2717,4459,288,153,120,202,None,None,102130,12025,1414,163,4957,599559,4935,10484,54458,53503,52960,3232,0,1,13,0.19,1,
2021-01-25,2276,1959,637,303,1175,392,228,33,60,12787,2737,4519,251,185,121,178,None,None,102581,12238,2938,129,8718,608275,8716,5590,91655,89947,88170,14493,0,1,18,0.19,1,
2021-01-26,2203,1926,610,262,1185,401,299,35,53,12932,2766,4572,262,171,96,165,None,None,102264,12863,921,133,7793,616092,7817,5070,83592,82173,81477,11625,0,1,32,0.19,1,
2021-01-27,2149,1895,582,265,1159,395,291,32,61,13054,2790,4633,233,141,101,151,None,None,100259,12185,141,112,7749,623842,7750,8634,86106,84648,83462,14078,0,4,38,0.2,1,
2021-01-28,2126,1888,580,252,1175,401,314,34,49,13181,2819,4682,233,150,92,166,None,None,98094,12729,386,126,7197,631038,7196,9179,78515,77252,76421,10097,1,2,27,0.2,0.99,
2021-01-29,2094,1894,591,244,1145,420,314,35,45,13274,2843,4727,205,114,85,166,None,None,94990,8061,21,73,6781,637813,6775,7511,74378,73046,71728,7527,0,2,26,0.2,0.97,
2021-01-30,2039,1932,573,226,1145,388,296,36,38,13362,2856,4765,165,106,66,130,None,None,90678,5496,16,50,2616,640440,2627,3528,26885,26392,26052,688,0,1,5,0.2,0.94,
2021-01-31,2175,1877,653,276,1151,394,299,40,51,13482,2874,4816,265,142,118,200,None,None,92277,14651,84,172,5243,645678,5238,10051,55061,54035,53398,3462,1,1,26,0.2,0.91,
2021-02-01,2198,1939,638,270,1130,398,308,37,46,13604,2898,4862,265,148,94,159,None,None,87417,6065,444,45,8934,654608,8930,5099,93115,91475,89833,14968,0,2,32,0.21,0.88,
2021-02-02,2174,1887,611,313,1103,412,310,38,61,13728,2928,4923,249,148,130,186,None,None,95841,21923,81,245,8018,662629,8021,4379,88866,87263,86201,13607,0,2,22,0.21,0.86,
2021-02-03,2129,1848,565,297,1134,402,320,41,57,13872,2950,4980,249,182,98,159,None,None,90072,7778,96,39,7474,670093,7464,8148,86191,84734,84053,11802,0,0,22,0.21,0.85,
2021-02-04,2073,1771,540,285,1117,393,325,38,48,13993,2981,5028,225,152,109,155,None,None,92140,17647,110,207,7269,677354,7261,8102,84650,83103,81962,10385,0,1,32,0.21,0.85,
2021-02-05,1987,1797,487,240,1123,393,327,39,34,14109,3002,5062,208,143,67,137,None,None,89413,9021,187,58,6599,683953,6599,7222,84147,82844,81763,7901,0,5,26,0.21,0.82,
2021-02-06,1955,1836,488,229,1129,408,323,38,51,14196,3023,5113,198,113,65,134,None,None,86638,7427,15,56,2653,686611,2658,3038,29034,28473,28208,162,0,2,5,0.21,0.82,
2021-02-07,2066,1775,542,282,1148,410,320,37,44,14309,3039,5157,250,141,117,161,None,None,86217,11845,179,110,4605,691216,4605,9674,54012,52898,52319,3280,0,2,17,0.21,0.82,פתיחת סגר שלשי 
2021-02-08,2079,1809,529,293,1117,404,301,38,30,14440,3054,5187,238,151,121,169,None,None,83540,10256,214,92,7833,699070,7854,4966,91355,89666,88901,13628,0,0,29,0.22,0.8,
2021-02-09,1972,1701,491,280,1064,388,303,40,42,14530,3079,5229,187,112,98,136,None,None,84663,13192,147,98,6163,705242,6172,4895,80942,79454,78605,11958,7,2,19,0.22,0.81,
2021-02-10,1933,1693,493,256,1049,389,303,39,32,14645,3093,5261,229,141,90,160,None,None,82757,10810,233,104,5665,710918,5676,8212,77443,76031,75404,11517,0,3,18,0.22,0.81,
2021-02-11,1872,1631,500,246,1007,374,303,42,30,14725,3116,5291,197,106,84,159,None,None,79397,10406,361,86,5081,716002,5084,8703,76740,75181,74513,8948,0,10,78,0.23,0.83,
2021-02-12,1779,1607,477,233,969,364,294,42,41,14797,3131,5332,173,88,85,128,None,None,75321,6579,265,59,4677,720676,4674,7190,67572,66314,64306,5281,3,0,11,0.23,0.87,
2021-02-13,1760,1667,469,224,978,375,297,42,29,14882,3148,5361,158,117,69,106,None,None,72956,5425,13,71,1886,722566,1890,3380,24927,24430,24213,226,0,0,3,0.23,0.9,
2021-02-14,1841,1584,497,246,1023,362,298,41,37,14993,3166,5398,209,142,88,140,None,None,72865,9261,597,115,3490,726055,3489,9557,47472,46410,45795,3294,0,0,10,0.23,0.93,
2021-02-15,1846,1613,489,236,1001,373,284,39,16,15098,3184,5414,203,127,91,152,None,None,72449,9449,437,125,5184,731254,5199,4839,70971,69587,68926,11325,0,1,8,0.23,0.97,
2021-02-16,1786,1579,506,219,949,349,279,41,42,15171,3193,5456,189,93,75,163,None,None,73783,11047,364,160,4579,735838,4584,3725,74167,72772,71440,12957,0,4,17,0.23,0.98,
2021-02-17,1725,1531,484,216,951,357,294,43,27,15258,3216,5483,177,101,75,145,None,None,75549,11839,207,208,4148,740007,4169,6477,64502,63305,62774,9436,0,0,6,0.23,0.99,
2021-02-18,1694,1436,479,208,898,334,280,41,35,15326,3233,5518,147,82,67,138,None,None,76427,10664,486,194,3348,743344,3337,7438,52221,51336,50729,6708,0,1,14,0.23,0.99,
2021-02-19,1593,1460,444,199,834,344,283,44,22,15380,3247,5540,142,66,63,127,None,None,74779,7240,94,132,3785,747137,3793,5879,62777,61833,61022,3594,0,0,9,0.23,1,
2021-02-20,1543,1476,453,196,820,325,272,41,26,15438,3250,5566,131,70,68,131,None,None,72993,5496,29,137,1257,748392,1255,3368,19608,19200,18630,325,0,0,2,0.23,1,
2021-02-21,1632,1357,520,231,814,320,264,41,25,15503,3262,5591,176,87,94,162,None,None,73554,10027,509,266,3103,751505,3113,7363,49983,49042,48416,3246,0,2,10,0.23,1.01,פתיחה חלקית של המשק לאחר סגר שלישי
2021-02-22,1575,1381,447,223,808,320,257,40,15,15595,3276,5606,174,108,86,139,None,None,73284,9417,379,255,4818,756316,4811,3644,69533,68204,67009,9117,0,0,18,0.23,1.01,
2021-02-23,1546,1338,452,194,795,305,248,39,35,15680,3289,5641,186,104,62,159,None,None,75941,11907,465,269,4436,760758,4442,3145,71825,70497,69480,13458,0,0,7,0.23,1,
2021-02-24,1501,1274,428,187,785,296,246,37,27,15759,3303,5668,166,98,61,136,None,None,78986,12390,1044,250,4362,765135,4377,5336,74960,73699,72636,10770,0,4,14,0.23,1.02,
2021-02-25,1456,1282,409,184,750,293,243,37,23,15830,3318,5691,162,95,75,140,None,None,81281,12725,1140,294,3817,768955,3820,4973,70306,69217,68192,7140,0,1,12,0.23,0.99,
2021-02-26,1399,1281,403,174,741,294,235,36,22,15891,3325,5713,154,82,60,131,None,None,82788,9339,499,246,3812,772774,3819,3728,65689,64801,64142,3798,0,1,13,0.23,0.95,
2021-02-27,1418,1336,414,193,737,293,232,35,30,15944,3337,5743,151,68,63,127,None,None,84188,7522,321,258,1456,774217,1443,1560,24383,24037,23607,461,0,0,5,0.23,0.91,
2021-02-28,1497,1279,464,214,747,283,232,35,21,16004,3357,5764,174,90,91,165,None,None,91979,15846,337,491,3060,777246,3029,5616,54383,53534,52596,3902,0,0,5,0.23,0.86,
2021-03-01,1496,1298,453,205,733,267,232,33,18,16099,3373,5782,174,109,75,167,None,None,101044,16457,1058,433,4846,782100,4854,2724,89310,88021,87161,6816,0,6,18,0.23,0.84,
2021-03-02,1454,1292,449,202,703,259,218,35,21,16173,3380,5803,162,90,84,151,None,None,105291,15317,262,565,4402,786504,4404,2907,90514,89259,88201,13350,0,19,13,0.23,0.81,
2021-03-03,1403,1221,406,194,719,253,209,38,17,16260,3388,5820,131,107,70,110,None,None,113713,19891,473,541,4659,791175,4671,4568,93553,92343,91216,9344,0,1,11,0.23,0.78,
2021-03-04,1399,1181,416,182,710,258,215,36,17,16331,3398,5837,171,89,65,141,None,None,118733,17532,456,403,3663,794834,3659,4748,89980,88794,87195,10467,0,1,9,0.23,0.77,
2021-03-05,1324,1190,381,169,669,258,211,36,18,16398,3414,5855,134,78,65,114,None,None,107771,11436,372,275,3729,798529,3695,3950,100676,99531,98096,4271,0,2,8,0.23,0.74,
2021-03-06,1275,1213,346,160,696,262,219,36,20,16476,3425,5875,126,99,53,95,None,None,102346,8042,169,114,1875,800370,1841,1907,40977,40410,39849,158,0,1,5,0.23,0.71,
2021-03-07,1350,1176,394,196,707,264,214,35,16,16525,3438,5891,163,72,72,144,None,None,106917,13271,694,532,2367,802737,2367,5668,62338,61297,60389,5521,0,12,15,0.24,0.69,פתיחת משק מלאה לאחר סגר שלישי
2021-03-08,1365,1183,381,205,678,263,212,35,21,16608,3448,5912,149,92,90,129,None,None,109333,12564,1072,295,3792,806535,3798,2664,94913,93531,92298,7322,0,3,18,0.24,0.67,
2021-03-09,1290,1131,372,175,666,253,207,35,15,16649,3456,5927,129,63,57,117,None,None,109337,11545,471,269,3118,809662,3127,2903,90531,89115,87582,12719,7,3,12,0.24,0.64,
2021-03-10,1273,1134,354,177,648,245,202,37,17,16714,3462,5944,127,78,64,103,None,None,97257,13075,1417,301,2833,812505,2843,4531,94039,92750,91204,11049,4,4,8,0.24,0.63,
2021-03-11,1220,1057,354,161,638,253,200,39,18,16764,3473,5962,113,65,41,105,None,None,96486,13364,1766,277,2544,815058,2553,4946,81709,80587,78877,9915,1,1,5,0.24,0.62,
2021-03-12,1170,1074,328,145,615,254,210,41,12,16823,3489,5974,101,67,46,85,None,None,93314,7895,1055,135,2408,817472,2414,3874,83542,82457,81081,4971,4,2,3,0.24,0.61,
2021-03-13,1156,1099,337,152,608,258,207,41,16,16861,3498,5990,114,52,44,93,None,None,87363,5356,553,84,780,818259,787,2009,27130,26707,26364,119,0,0,4,0.24,0.59,
2021-03-14,1207,1022,345,180,632,269,214,39,26,16922,3515,6016,125,82,60,92,None,None,88546,10068,1093,235,1449,819695,1436,5769,56117,55059,54075,3766,0,43,8,0.24,0.55,
2021-03-15,1169,1029,328,158,594,255,208,41,17,16970,3521,6033,103,61,45,101,None,None,88302,8723,2553,151,2119,821825,2130,2605,82896,81499,80355,10948,1,0,8,0.24,0.6,
2021-03-16,1098,960,290,158,586,269,202,41,16,17024,3528,6049,89,62,58,74,None,None,85908,8256,1316,132,1574,823388,1563,2220,69936,68775,67542,13107,0,0,6,0.24,0.6,
2021-03-17,1056,943,301,138,556,254,202,41,14,17058,3535,6063,92,47,39,88,None,None,79539,6098,1367,114,1547,824932,1544,3605,74659,73433,71794,13950,1,7,9,0.24,0.61,
2021-03-18,1023,901,272,143,565,245,200,39,9,17112,3539,6072,94,64,46,82,None,None,73775,6685,2321,106,1249,826193,1261,3567,61775,60815,59604,9580,0,11,3,0.24,0.57,
2021-03-19,980,892,249,120,548,238,201,39,12,17154,3549,6084,70,47,32,67,None,None,69133,4135,877,48,1079,827280,1087,2532,60469,59671,58042,3722,0,2,0,0.24,0.55,
2021-03-20,955,915,237,137,533,244,204,37,7,17187,3557,6091,79,39,44,63,None,None,66165,2797,522,32,349,827630,350,1450,19216,18841,18666,150,0,0,2,0.24,0.58,
2021-03-21,985,840,270,131,548,247,206,35,14,17227,3567,6105,85,51,30,89,None,None,64069,3800,2648,85,690,828311,681,3466,46226,45300,44668,6203,0,1,5,0.24,0.66,
2021-03-22,938,832,250,113,506,242,207,36,13,17251,3571,6118,63,33,38,67,None,None,60715,2445,2252,44,996,829303,992,1672,58169,57049,55899,9566,0,12,5,0.24,0.62,
2021-03-23,867,807,213,99,494,245,200,37,14,17286,3580,6132,56,41,27,42,None,None,55680,2012,1441,44,706,829997,694,736,40079,39398,39076,4447,0,0,6,0.25,0.66,
2021-03-24,856,763,231,114,475,233,209,34,10,17317,3592,6142,70,44,45,72,None,None,52301,2668,1628,50,489,830477,480,2236,43011,42266,41670,5684,0,2,2,0.24,0.66,
2021-03-25,830,724,212,98,479,243,207,34,9,17351,3603,6151,71,50,30,60,None,None,47492,2416,2335,17,952,831383,906,2091,63015,62014,60935,8712,0,17,49,0.25,0.7,
2021-03-26,761,688,179,74,452,232,202,34,11,17371,3604,6162,33,30,19,36,None,None,45106,1479,1147,12,595,831929,546,1489,47677,47096,46160,2391,0,1,25,0.26,0.77,
2021-03-27,699,678,162,64,437,227,201,34,6,17382,3609,6168,31,15,11,32,None,None,43292,650,714,8,269,832173,244,856,16888,16621,16372,49,2,4,9,0.26,0.77,
2021-03-28,695,673,155,68,443,230,203,34,13,17404,3615,6181,41,26,15,31,None,None,40906,879,974,13,146,832307,134,877,11477,11270,11151,27,1,0,5,0.26,0.75,
2021-03-29,731,646,182,86,435,227,198,35,11,17419,3621,6192,62,19,28,49,None,None,37834,971,1635,21,444,832698,391,1467,40584,39829,39248,7869,0,8,22,0.26,0.74,
2021-03-30,706,636,174,81,393,214,192,30,13,17434,3627,6205,40,21,33,42,None,None,34647,1153,866,16,511,833157,459,809,41703,40934,40351,8205,0,1,19,0.26,0.72,
2021-03-31,637,580,157,64,382,220,197,31,14,17450,3635,6219,32,24,16,29,None,None,31355,1206,1321,32,514,833657,500,1069,37974,37292,36748,8252,6,2,8,0.26,0.73,
2021-04-01,609,546,153,55,368,206,186,32,8,17462,3637,6227,31,19,13,31,None,None,27209,937,1683,18,335,833991,334,1061,34018,33351,32795,6200,0,0,0,0.26,0.74,
2021-04-02,575,547,138,62,333,189,173,31,15,17470,3637,6242,34,13,22,30,None,None,26619,774,1230,9,419,834410,419,633,33342,32770,32327,968,0,0,1,0.26,0.72,
2021-04-03,549,531,136,58,336,188,168,30,7,17482,3640,6249,22,17,4,26,None,None,26643,558,1272,8,124,834533,123,460,12106,11867,11770,0,0,0,0,0.26,0.73,
2021-04-04,559,500,154,57,330,189,172,27,8,17494,3643,6257,33,17,18,40,None,None,25566,681,1877,22,196,834730,197,1047,31721,30991,30669,5123,0,0,1,0.26,0.74,
2021-04-05,542,512,146,56,309,189,167,25,6,17506,3649,6263,34,15,22,36,None,None,25935,875,2605,23,390,835113,383,508,50374,49541,49016,12637,2,0,3,0.26,0.71,
2021-04-06,530,487,155,54,301,180,154,25,8,17516,3651,6271,31,13,14,34,None,None,27156,927,2228,50,307,835420,307,491,52094,51264,49780,18247,1,1,1,0.26,0.69,
2021-04-07,515,459,146,55,288,167,148,25,9,17528,3653,6280,30,17,15,31,None,None,28282,959,2886,41,276,835693,273,425,47157,46392,45369,15594,0,0,0,0.26,0.72,
2021-04-08,491,451,146,46,267,160,143,24,9,17537,3656,6289,30,13,12,32,None,None,29332,977,3372,25,210,835905,212,636,38113,37380,36664,7897,0,0,0,0.26,0.84,
2021-04-09,460,435,122,53,256,159,136,24,10,17550,3659,6299,25,21,18,21,None,None,30277,625,2242,29,225,836131,226,577,36048,35360,35008,247,7,1,2,0.26,0.83,
2021-04-10,444,423,121,56,248,151,136,25,9,17556,3666,6308,24,12,15,20,None,None,30617,272,1239,8,88,836217,86,385,11188,10965,10871,1,0,0,0,0.26,0.86,
2021-04-11,440,393,131,50,245,151,129,25,6,17566,3667,6314,22,16,8,35,None,None,33140,795,3212,66,141,836358,141,776,33689,33227,31569,10011,1,0,2,0.26,0.84,
2021-04-12,429,393,119,45,240,140,123,23,6,17576,3671,6320,34,14,15,23,None,None,36563,719,5565,51,221,836582,224,357,50871,50104,49243,12877,2,1,2,0.26,0.92,
2021-04-13,406,365,105,45,221,127,114,21,13,17587,3673,6333,17,15,14,16,None,None,39314,999,3729,32,201,836780,198,376,62973,62249,59296,18485,0,0,1,0.26,0.94,
2021-04-14,374,337,104,44,202,125,116,21,3,17589,3675,6336,13,3,9,17,None,None,39868,639,2750,27,202,836975,195,482,51476,50842,46784,13689,0,0,0,0.26,0.9,
2021-04-15,349,333,95,45,186,120,114,21,3,17591,3676,6339,17,4,11,13,None,None,41068,271,3248,18,97,837070,95,260,14218,13950,13824,579,0,1,0,0.26,0.79,
2021-04-16,340,324,100,43,181,120,113,21,5,17596,3677,6344,18,8,7,20,None,None,40922,460,1698,21,107,837180,110,365,30592,30201,29691,664,0,0,2,0.26,0.78,
2021-04-17,335,324,100,44,177,115,110,21,7,17600,3679,6351,16,7,7,19,None,None,39930,276,1238,14,102,837269,89,211,11182,11007,10858,53,0,2,4,0.26,0.78,
2021-04-18,343,312,106,44,182,110,105,20,4,17612,3680,6355,23,14,8,21,None,None,41244,1237,2492,30,221,837491,222,543,34224,33644,31910,8104,0,15,65,0.27,0.81,פתיחת לימודים ללא קפסולות;  ביטול חובת עטיית מסיכה בשטחים פתוחים
2021-04-19,330,287,90,47,173,104,103,19,3,17621,3682,6358,12,12,14,11,None,None,41869,858,2856,21,154,837641,150,198,46138,45562,43910,11690,0,3,16,0.28,0.79,
2021-04-20,309,284,85,40,159,100,98,17,4,17625,3682,6362,22,5,7,15,None,None,41221,991,1480,10,175,837818,177,225,46426,45869,42985,15139,0,2,21,0.28,0.79,
2021-04-21,285,258,78,36,155,97,92,15,2,17631,3682,6364,10,8,6,13,None,None,40052,687,1794,19,127,837941,123,233,41309,40886,38551,10553,0,2,7,0.28,0.78,
2021-04-22,270,244,76,36,147,95,90,14,2,17633,3682,6366,11,5,10,14,None,None,39068,1236,2057,23,165,838105,164,334,31721,31352,31041,3837,0,8,28,0.28,0.78,
2021-04-23,249,241,72,22,145,90,87,14,5,17639,3682,6371,6,8,2,10,None,None,37783,815,857,12,113,838217,112,265,35247,34917,34553,577,0,0,3,0.28,0.82,
2021-04-24,242,238,70,26,138,89,85,14,4,17641,3684,6375,8,3,5,8,None,None,37219,474,573,11,38,838253,36,113,8759,8670,8582,49,0,0,0,0.28,0.78,
2021-04-25,250,229,79,29,138,87,79,14,1,17642,3684,6376,16,5,5,14,None,None,36098,975,1247,27,85,838338,85,191,28357,28069,27567,3093,0,2,6,0.28,0.78,
2021-04-26,243,227,68,23,137,79,75,13,3,17652,3685,6379,12,13,4,11,None,None,32668,785,1697,18,106,838443,105,145,36136,35778,35334,4627,0,3,9,0.29,0.75,
2021-04-27,229,202,65,20,130,74,66,11,6,17654,3685,6385,9,4,2,8,None,None,29759,786,990,40,129,838569,126,148,31382,31048,30754,3709,0,8,33,0.29,0.71,
2021-04-28,219,195,60,23,122,74,67,8,0,17654,3686,6385,8,3,7,10,None,None,28062,943,1460,18,113,838681,112,176,34988,34730,34418,2870,0,2,15,0.29,0.73,
2021-04-29,209,192,62,26,107,64,61,8,2,17655,3688,6387,9,4,10,12,None,None,26328,800,1843,6,105,838783,102,168,31739,31493,31120,1512,0,1,8,0.29,0.72,
2021-04-30,190,182,49,31,103,64,63,8,2,17658,3689,6389,5,6,10,6,None,None,25154,386,1202,4,81,838862,79,130,35431,35209,34797,261,0,0,0,0.29,0.76,
2021-05-01,188,188,49,30,104,65,61,8,2,17660,3689,6391,10,5,2,7,None,None,24636,494,697,4,16,838877,15,71,9168,9095,9018,1,0,1,0,0.29,0.75,
2021-05-02,193,180,51,39,99,60,59,8,1,17663,3690,6392,9,4,11,7,None,None,23327,324,1249,9,62,838937,60,216,25616,25374,24879,2229,0,1,12,0.3,0.69,
2021-05-03,190,173,54,34,94,63,61,8,3,17666,3692,6395,10,6,6,13,None,None,22342,625,1798,10,100,839034,97,152,33831,33489,32735,3591,0,8,25,0.3,0.7,
2021-05-04,185,175,56,32,89,55,53,7,2,17667,3692,6397,12,4,4,11,None,None,21343,467,935,18,68,839102,68,108,33904,33659,33189,6066,0,2,5,0.3,0.72,
2021-05-05,180,163,54,32,88,55,53,6,2,17669,3693,6399,8,3,3,7,None,None,20603,621,1309,321,78,839177,75,139,34931,34725,33689,4387,0,2,7,0.3,0.75,
2021-05-06,163,156,47,28,81,53,52,6,2,17670,3693,6401,3,2,4,5,None,None,19964,882,1771,19,57,839233,56,143,28560,28371,27979,2793,0,1,7,0.3,0.81,
2021-05-07,167,158,58,22,79,50,49,5,2,17670,3693,6403,13,2,1,14,None,None,19577,223,1048,15,35,839267,34,87,32907,32740,32476,537,0,1,0,0.3,0.67,
2021-05-08,157,157,51,26,79,49,48,5,1,17672,3693,6404,4,4,5,5,None,None,19342,178,577,2,18,839283,16,64,10397,10339,10238,0,0,0,0,0.3,0.68,
2021-05-09,164,147,55,29,75,49,48,5,1,17672,3693,6405,7,1,4,8,None,None,19048,1577,1080,72,35,839317,34,145,23532,23400,23088,2403,5,1,0,0.3,0.85,
2021-05-10,156,140,51,27,70,46,45,4,2,17673,3693,6407,4,1,2,7,None,None,18939,291,1454,12,79,839393,76,57,35606,35337,34681,4950,4,4,20,0.31,0.91,
2021-05-11,144,134,47,25,70,44,42,4,1,17673,3693,6408,8,3,1,9,None,None,18478,280,953,19,44,839433,40,85,31581,31373,30980,3803,2,0,5,0.31,0.91,
2021-05-12,140,131,44,29,64,42,40,4,1,17673,3693,6409,5,0,6,6,None,None,18041,419,1191,9,29,839462,29,93,28703,28521,28331,826,2,0,2,0.31,0.89,
2021-05-13,139,125,49,26,57,40,38,4,2,17674,3693,6411,8,1,1,10,None,None,17527,132,1444,33,35,839497,35,74,20936,20821,20638,1195,0,0,5,0.31,0.89,
2021-05-14,128,124,44,24,59,40,38,4,0,17675,3693,6411,5,3,3,6,None,None,16973,222,657,1,29,839524,27,64,20244,20145,19853,118,0,0,0,0.31,0.97,
2021-05-15,126,125,41,25,58,40,39,4,1,17675,3694,6412,5,2,4,4,None,None,16591,131,300,4,21,839544,20,45,5525,5478,5408,0,0,0,0,0.31,0.96,
2021-05-16,126,122,40,23,60,41,38,4,1,17677,3694,6413,3,4,1,3,None,None,16148,115,725,20,39,839582,38,99,14803,14705,14622,145,0,1,8,0.31,0.81,
