,All ages - Daily verified,,,All ages - Total serious,,,All ages - New serious,,,All ages - Total deaths,,,Above 60 - Daily verified,,,Above 60 - Total serious,,,Above 60 - New serious,,,Above 60 - Total deaths,,,Below 60 - Daily verified,,,Below 60 - Total serious,,,Below 60 - New serious,,,Below 60 - Total deaths,,
Date,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated
2022-01-06T00:00:00.000Z,11596,1549,5257,44,9,75,16,3,4,0,0,2,1546,100,142,39,7,31,13,3,2,0,0,1,10045,1449,5044,5,2,44,3,0,2,0,0,1
2022-01-07T00:00:00.000Z,12607,1862,6626,45,12,85,10,6,19,1,1,1,1781,144,175,42,10,43,10,6,15,1,1,1,10821,1718,6393,3,2,42,0,0,4,0,0,0
2022-01-08T00:00:00.000Z,13177,1994,6664,58,14,82,19,3,8,2,0,3,1654,100,156,51,13,44,15,3,8,2,0,3,11521,1894,6464,7,1,38,4,0,0,0,0,0
2022-01-09T00:00:00.000Z,17744,2692,9469,81,19,85,33,5,9,3,1,3,2696,157,266,72,17,46,30,4,5,3,1,2,15045,2533,9117,9,2,39,3,1,4,0,0,1
2022-01-10T00:00:00.000Z,22825,3718,13344,95,21,90,28,7,15,2,1,5,3735,236,371,85,18,52,25,6,12,2,1,3,19086,3480,12863,10,3,38,3,1,3,0,0,2
2022-01-11T00:00:00.000Z,26439,4275,15044,111,24,100,38,7,21,5,1,1,4269,275,466,103,19,58,36,5,13,5,1,0,22162,3998,14463,8,5,42,2,2,8,0,0,1
2022-01-12T00:00:00.000Z,27353,4223,15167,111,20,98,25,0,11,6,1,1,4904,327,525,103,16,60,23,0,9,6,1,1,22443,3893,14520,8,4,38,2,0,2,0,0,0
2022-01-13T00:00:00.000Z,27748,4228,15399,130,32,109,42,16,24,4,2,5,5252,338,513,118,25,66,37,13,18,4,2,5,22485,3887,14739,12,7,43,5,3,6,0,0,0
2022-01-14T00:00:00.000Z,26129,4039,13998,156,36,111,57,10,21,6,1,4,5192,333,500,140,28,69,51,9,18,5,1,4,20930,3705,13395,16,8,42,6,1,3,1,0,0
2022-01-15T00:00:00.000Z,25839,3701,13595,189,38,127,58,7,25,14,0,3,3444,225,331,169,28,81,49,5,20,14,0,3,22393,3476,13190,20,10,46,9,2,5,0,0,0
2022-01-16T00:00:00.000Z,36140,5304,20748,233,38,144,82,10,35,12,1,5,4861,297,464,207,29,93,70,9,26,11,1,4,31276,5005,20204,26,9,51,12,1,9,1,0,1
2022-01-17T00:00:00.000Z,39216,6132,23901,247,44,144,70,15,29,13,1,6,6487,445,632,219,33,97,60,12,24,13,1,5,32717,5685,23117,28,11,47,10,3,5,0,0,1
2022-01-18T00:00:00.000Z,39285,6292,25388,277,55,158,72,20,32,7,5,6,6068,420,712,243,43,107,60,18,22,7,5,5,33209,5867,24484,34,12,51,12,2,10,0,0,0
2022-01-19T00:00:00.000Z,39517,6772,25948,280,65,162,64,21,37,14,1,10,6152,466,692,248,50,112,56,17,30,14,1,10,33347,6304,25042,32,15,50,8,4,7,0,0,0
2022-01-20T00:00:00.000Z,40223,6862,25290,311,67,175,80,12,47,13,3,6,5953,427,691,270,52,118,69,9,33,12,2,6,34262,6433,24455,41,15,57,11,3,14,1,1,0
2022-01-21T00:00:00.000Z,35834,6132,21322,333,84,189,90,29,45,22,1,12,6091,439,687,292,67,133,79,24,37,21,1,12,29731,5693,20522,41,17,56,11,5,8,1,0,0
2022-01-22T00:00:00.000Z,36895,5633,22651,385,94,205,91,22,44,21,2,15,3982,280,454,338,73,145,79,17,34,19,1,15,32908,5350,22112,47,21,60,12,5,10,2,1,0
2022-01-23T00:00:00.000Z,46324,7672,27997,418,97,234,95,19,50,26,6,9,5730,440,636,371,75,163,88,15,37,25,5,8,40586,7229,27277,47,22,71,7,4,13,1,1,0
2022-01-24T00:00:00.000Z,46258,7276,27172,420,97,252,79,21,58,27,6,20,6889,553,785,370,72,178,70,13,46,25,5,17,39358,6722,26222,50,25,74,9,8,12,2,1,3
2022-01-25T00:00:00.000Z,43011,6758,23983,439,97,281,95,27,66,25,8,10,6165,463,749,388,74,201,86,24,51,25,8,10,36834,6292,23031,51,23,80,9,3,15,0,0,0
2022-01-26T00:00:00.000Z,39122,6333,20351,464,100,295,84,22,63,30,3,12,5775,421,708,409,79,209,76,20,48,28,2,10,33328,5911,19473,55,21,86,8,2,15,2,1,2
2022-01-27T00:00:00.000Z,33271,4886,17718,460,100,335,85,20,74,19,4,12,4446,357,498,402,79,238,72,17,56,19,2,10,28819,4529,17048,58,21,97,13,3,18,0,2,2
2022-01-28T00:00:00.000Z,31413,4665,16069,450,93,336,64,17,62,21,4,21,4747,395,581,393,74,249,56,13,51,20,4,20,26660,4269,15364,57,19,87,8,4,11,1,0,1
2022-01-29T00:00:00.000Z,29059,4026,14943,474,103,361,75,22,64,26,5,22,2993,260,326,411,82,270,63,19,51,25,4,20,26062,3765,14562,63,21,91,12,3,13,1,1,2
2022-01-30T00:00:00.000Z,41844,5947,24610,489,125,406,87,34,85,31,2,17,4797,385,573,423,103,306,77,30,69,30,2,17,37043,5558,23956,66,22,100,10,4,16,1,0,0
2022-01-31T00:00:00.000Z,38829,5803,21475,501,131,435,104,23,88,19,10,23,5832,482,733,432,109,324,93,20,71,19,10,21,32979,5320,20592,69,22,111,11,3,17,0,0,2
2022-02-01T00:00:00.000Z,35136,5208,18680,503,126,433,83,25,79,23,8,27,4883,391,583,427,102,321,70,22,63,22,8,26,30242,4816,17989,76,24,112,13,3,16,1,0,1
2022-02-02T00:00:00.000Z,34016,4769,20729,475,122,456,75,23,81,37,8,24,4301,334,544,409,99,338,70,21,60,32,8,21,29697,4433,19894,66,23,118,5,2,21,5,0,3
2022-02-03T00:00:00.000Z,26991,3746,15057,467,135,478,67,34,90,34,9,26,3890,283,480,401,112,357,61,30,71,33,9,25,23085,3459,14317,66,23,121,6,4,19,1,0,1
2022-02-04T00:00:00.000Z,23259,2992,11254,499,130,468,89,26,84,15,12,23,3714,255,372,428,109,353,80,23,66,15,12,21,19536,2734,10711,71,21,115,9,3,18,0,0,2
2022-02-05T00:00:00.000Z,19992,2442,10424,526,130,485,82,18,72,25,8,23,1860,138,181,454,110,371,73,16,61,25,8,19,18125,2303,10080,72,20,114,9,2,11,0,0,4
2022-02-06T00:00:00.000Z,30440,3630,17472,543,135,506,72,22,75,27,6,26,3667,233,397,468,112,391,62,19,62,25,5,25,26755,3396,16766,75,23,115,10,3,13,2,1,1
2022-02-07T00:00:00.000Z,26336,3328,13402,530,140,490,80,24,81,31,8,32,3880,255,429,456,119,382,68,20,69,29,5,27,22446,3071,12736,74,21,108,12,4,12,2,3,5
2022-02-08T00:00:00.000Z,23549,2854,11105,509,138,476,71,16,80,23,4,32,3303,209,384,439,115,361,64,12,64,23,4,29,20232,2645,10495,70,23,115,7,4,16,0,0,3
2022-02-09T00:00:00.000Z,22053,2599,11945,489,112,480,59,9,78,19,7,26,2707,185,267,416,94,368,51,7,71,19,6,26,19339,2413,11490,73,18,112,8,2,7,0,1,0
2022-02-10T00:00:00.000Z,16871,2028,8434,478,116,450,76,17,57,36,4,31,2428,143,259,408,98,343,67,15,46,35,4,27,14439,1884,8005,70,18,107,9,2,11,1,0,4
2022-02-11T00:00:00.000Z,14245,1681,6163,450,111,422,55,18,46,30,5,19,2256,139,249,382,92,319,51,15,38,30,4,18,11986,1542,5783,68,19,103,4,3,8,0,1,1
2022-02-12T00:00:00.000Z,11364,1220,5118,446,110,411,49,8,37,24,5,26,1108,66,88,374,93,313,41,8,32,22,5,25,10255,1154,4942,72,17,98,8,0,5,2,0,1
2022-02-13T00:00:00.000Z,19071,2097,9925,447,110,421,44,12,52,20,1,22,2452,131,254,371,90,328,34,9,47,18,1,20,16615,1964,9500,76,20,93,10,3,5,2,0,2
2022-02-14T00:00:00.000Z,14925,1712,6580,459,105,408,72,11,59,13,9,23,2249,138,229,385,87,317,62,9,48,13,7,21,12666,1573,6200,74,18,91,10,2,11,0,2,2
2022-02-15T00:00:00.000Z,13169,1495,5401,427,97,384,51,6,36,19,3,13,1904,89,197,352,80,294,42,3,26,17,3,12,11262,1405,5094,75,17,90,9,3,10,2,0,1
2022-02-16T00:00:00.000Z,13166,1468,6278,399,88,375,53,8,35,21,4,11,1788,101,176,326,71,287,45,6,31,20,4,11,11375,1366,6003,73,17,88,8,2,4,1,0,0
2022-02-17T00:00:00.000Z,9869,1117,4238,377,90,356,47,15,35,16,1,19,1552,83,133,303,74,271,38,12,30,16,1,18,8310,1033,4001,74,16,85,9,3,5,0,0,1
2022-02-18T00:00:00.000Z,8452,907,2994,367,83,336,39,9,35,10,2,11,1407,85,149,301,71,256,35,9,28,9,2,11,7043,822,2788,66,12,80,4,0,7,1,0,0
2022-02-19T00:00:00.000Z,6776,682,2746,374,77,327,42,5,27,11,4,10,670,45,59,314,64,244,40,4,22,11,4,10,6105,637,2636,60,13,83,2,1,5,0,0,0
2022-02-20T00:00:00.000Z,11265,1117,5033,380,79,331,47,6,32,15,0,15,1504,66,119,322,65,250,46,4,30,15,0,14,9756,1051,4814,58,14,81,1,2,2,0,0,1
2022-02-21T00:00:00.000Z,8621,987,3249,357,85,315,27,13,30,11,1,13,1453,82,117,300,67,236,26,9,21,11,1,11,7168,905,3015,57,18,79,1,4,9,0,0,2
2022-02-22T00:00:00.000Z,8278,895,2768,333,74,294,29,1,24,13,3,13,1303,69,110,278,58,221,23,1,21,11,3,13,6974,826,2585,55,16,73,6,0,3,2,0,0
2022-02-23T00:00:00.000Z,7875,743,3137,305,65,280,26,5,19,14,6,12,1173,59,98,253,48,208,23,3,15,13,5,12,6699,684,2954,52,17,72,3,2,4,1,1,0
2022-02-24T00:00:00.000Z,6200,607,2210,308,67,263,35,9,23,8,2,13,1053,56,80,252,51,196,29,8,21,7,2,12,5144,550,2084,56,16,67,6,1,2,1,0,1
2022-02-25T00:00:00.000Z,5440,534,1652,296,61,256,29,5,21,11,2,9,967,55,95,238,47,191,26,5,18,11,2,9,4472,478,1506,58,14,65,3,0,3,0,0,0
2022-02-26T00:00:00.000Z,4063,384,1439,294,64,252,25,7,17,7,4,10,405,18,16,237,49,187,22,5,14,7,4,8,3656,365,1368,57,15,65,3,2,3,0,0,2
2022-02-27T00:00:00.000Z,7460,626,2612,299,66,251,27,9,20,10,2,13,1144,47,78,243,50,188,25,8,18,8,2,13,6313,578,2484,56,16,63,2,1,2,2,0,0
2022-02-28T00:00:00.000Z,6092,525,1772,269,63,227,21,3,12,11,2,10,1069,33,82,223,45,172,21,1,11,10,2,10,5020,492,1640,46,18,55,0,2,1,1,0,0
2022-03-01T00:00:00.000Z,5450,524,1655,264,59,220,35,3,25,8,1,14,945,35,59,219,45,165,32,3,20,8,1,14,4504,488,1547,45,14,55,3,0,5,0,0,0
2022-03-02T00:00:00.000Z,5704,554,1926,256,56,217,25,3,14,7,1,4,969,46,71,212,44,162,23,3,10,7,0,4,4733,507,1806,44,12,55,2,0,4,0,1,0
2022-03-03T00:00:00.000Z,4736,454,1502,228,52,204,13,2,14,9,1,9,901,27,49,184,40,153,11,2,12,9,1,8,3835,427,1409,44,12,51,2,0,2,0,0,1
2022-03-04T00:00:00.000Z,4359,424,1201,210,50,188,14,3,11,9,1,2,896,38,63,172,40,140,14,3,10,9,1,2,3462,386,1097,38,10,48,0,0,1,0,0,0
2022-03-05T00:00:00.000Z,3337,294,984,207,50,180,19,5,9,5,3,7,415,14,33,166,41,131,16,5,7,5,3,6,2922,280,927,41,9,49,3,0,2,0,0,1
2022-03-06T00:00:00.000Z,5271,538,1833,213,50,182,19,4,16,5,0,8,750,25,52,171,38,129,18,1,10,5,0,8,4520,513,1745,42,12,53,1,3,6,0,0,0
2022-03-07T00:00:00.000Z,5333,499,1440,203,47,160,20,3,7,5,1,6,1029,42,62,164,36,112,19,3,4,5,1,6,4304,456,1308,39,11,48,1,0,3,0,0,0
2022-03-08T00:00:00.000Z,4746,456,1310,195,40,159,18,0,16,9,2,3,871,26,55,154,31,111,16,0,12,9,2,3,3873,430,1199,41,9,48,2,0,4,0,0,0
2022-03-09T00:00:00.000Z,4945,390,1492,185,42,155,12,5,11,5,3,5,872,25,49,144,34,109,11,4,9,5,2,5,4071,365,1381,41,8,46,1,1,2,0,1,0
2022-03-10T00:00:00.000Z,4086,356,1162,187,37,152,16,1,8,3,0,0,806,26,52,148,30,104,14,1,5,2,0,0,3277,330,1058,39,7,48,2,0,3,1,0,0
2022-03-11T00:00:00.000Z,4025,299,881,174,38,138,5,2,3,3,0,4,903,19,45,137,31,91,5,2,2,3,0,3,3120,280,779,37,7,47,0,0,1,0,0,1
2022-03-12T00:00:00.000Z,2952,260,679,180,40,129,19,4,9,4,0,5,420,18,29,145,32,87,18,3,8,4,0,5,2531,242,603,35,8,42,1,1,1,0,0,0
2022-03-13T00:00:00.000Z,4432,381,1073,185,35,129,14,2,9,4,3,4,746,33,26,150,27,87,13,2,7,3,3,3,3685,348,1000,35,8,42,1,0,2,1,0,1
2022-03-14T00:00:00.000Z,4949,416,1082,178,33,127,10,0,7,3,1,6,1129,44,50,145,26,82,10,0,4,2,1,6,3820,371,978,33,7,45,0,0,3,1,0,0
2022-03-15T00:00:00.000Z,4728,385,1113,162,34,124,10,2,4,5,0,0,948,26,54,130,27,82,9,2,4,5,0,0,3777,358,999,32,7,42,1,0,0,0,0,0
2022-03-16T00:00:00.000Z,4993,426,1231,167,35,113,15,2,3,3,0,4,1055,34,49,135,28,74,13,2,3,2,0,4,3933,391,1108,32,7,39,2,0,0,1,0,0
2022-03-17T00:00:00.000Z,5111,441,1319,161,35,107,12,0,8,2,0,3,1114,40,54,129,28,69,9,0,6,2,0,1,3996,401,1173,32,7,38,3,0,2,0,0,2
2022-03-18T00:00:00.000Z,5423,443,1313,166,32,102,15,1,5,2,2,5,1030,29,61,136,25,66,15,0,4,2,1,4,4391,414,1178,30,7,36,0,1,1,0,1,1
2022-03-19T00:00:00.000Z,5847,520,1305,170,32,106,15,2,6,6,1,1,792,18,41,139,26,70,13,2,6,5,1,1,5053,502,1222,31,6,36,2,0,0,1,0,0
2022-03-20T00:00:00.000Z,9611,898,2208,173,32,105,18,4,7,3,1,2,1413,44,71,143,25,68,18,3,5,3,1,2,8195,854,2044,30,7,37,0,1,2,0,0,0
2022-03-21T00:00:00.000Z,11266,992,2314,175,35,106,16,6,9,4,0,4,1956,53,92,145,28,69,13,5,7,4,0,3,9305,939,2125,30,7,37,3,1,2,0,0,1
2022-03-22T00:00:00.000Z,10247,897,2124,167,28,107,11,0,8,5,3,0,1786,49,75,138,22,71,10,0,6,5,2,0,8458,848,1945,29,6,36,1,0,2,0,1,0
2022-03-23T00:00:00.000Z,10702,980,2216,167,28,102,12,4,10,0,1,0,2109,88,111,138,22,69,12,3,8,0,1,0,8589,892,2009,29,6,33,0,1,2,0,0,0
2022-03-24T00:00:00.000Z,8945,831,2031,169,28,94,17,3,5,2,1,3,1749,51,67,140,22,63,16,3,5,2,1,3,7194,779,1859,29,6,31,1,0,0,0,0,0
2022-03-25T00:00:00.000Z,9005,752,1838,165,29,90,13,3,4,4,1,2,2039,67,88,139,23,58,13,3,3,4,1,2,6964,685,1658,26,6,32,0,0,1,0,0,0
2022-03-26T00:00:00.000Z,7554,543,1599,162,30,88,15,3,4,7,0,5,1243,33,58,139,24,57,15,2,3,6,0,4,6309,510,1486,23,6,31,0,1,1,1,0,1
2022-03-27T00:00:00.000Z,11764,1048,2801,164,26,93,18,0,10,7,1,2,2241,66,110,141,21,64,18,0,8,7,1,1,9518,981,2604,23,5,29,0,0,2,0,0,1
2022-03-28T00:00:00.000Z,11451,981,2662,167,18,90,22,0,8,4,1,3,2682,104,160,142,15,57,19,0,3,4,1,3,8764,877,2370,25,3,33,3,0,5,0,0,0
2022-03-29T00:00:00.000Z,10594,872,2512,154,17,90,14,2,7,7,0,0,2389,67,107,131,15,62,13,2,7,7,0,0,8205,805,2289,23,2,28,1,0,0,0,0,0
2022-03-30T00:00:00.000Z,8826,848,2267,142,18,86,15,2,5,6,1,1,2171,70,106,121,16,60,14,2,4,6,1,1,6651,778,2075,21,2,26,1,0,1,0,0,0
2022-03-31T00:00:00.000Z,7743,704,2064,149,19,79,26,3,6,9,0,5,2031,66,132,131,16,54,25,2,6,8,0,5,5710,638,1854,18,3,25,1,1,0,1,0,0
2022-04-01T00:00:00.000Z,7800,649,1860,148,19,84,16,3,9,2,2,0,2165,66,104,127,16,58,12,3,7,2,1,0,5635,583,1698,21,3,26,4,0,2,0,1,0
2022-04-02T00:00:00.000Z,5439,462,1333,153,20,83,21,3,7,5,2,4,1155,30,51,131,17,56,18,3,4,4,2,4,4283,432,1238,22,3,27,3,0,3,1,0,0
2022-04-03T00:00:00.000Z,7582,719,2272,146,22,77,15,4,3,5,1,5,1774,58,96,124,19,51,12,4,2,5,1,5,5807,661,2089,22,3,26,3,0,1,0,0,0
2022-04-04T00:00:00.000Z,8040,687,2019,140,18,71,13,0,4,7,1,0,2264,64,130,120,15,47,13,0,4,7,1,0,5771,623,1808,20,3,24,0,0,0,0,0,0
2022-04-05T00:00:00.000Z,6734,616,1780,142,22,81,19,10,14,1,1,0,1919,68,118,125,19,55,18,10,12,1,1,0,4812,548,1590,17,3,26,1,0,2,0,0,0
2022-04-06T00:00:00.000Z,5859,508,1526,154,22,81,24,4,6,4,3,2,1747,54,108,135,18,55,21,3,5,4,3,2,4107,454,1345,19,4,26,3,1,1,0,0,0
2022-04-07T00:00:00.000Z,4943,410,1278,143,23,73,16,4,5,3,0,5,1567,47,76,126,19,50,16,4,4,3,0,3,3373,362,1147,17,4,23,0,0,1,0,0,2
2022-04-08T00:00:00.000Z,4869,416,1201,141,20,71,19,2,9,5,2,1,1588,47,88,128,14,48,19,0,6,5,2,1,3280,369,1035,13,6,23,0,2,3,0,0,0
2022-04-09T00:00:00.000Z,3378,268,919,148,21,72,23,3,6,6,2,4,870,19,40,135,16,49,21,3,4,6,1,3,2507,249,832,13,5,23,2,0,2,0,1,1
2022-04-10T00:00:00.000Z,4906,426,1274,161,21,70,24,1,4,2,0,8,1384,33,67,147,17,47,22,1,4,2,0,8,3521,393,1135,14,4,23,2,0,0,0,0,0
2022-04-11T00:00:00.000Z,4923,418,1131,141,22,69,11,4,6,3,1,3,1518,71,105,128,19,47,11,4,5,3,1,3,3403,347,940,13,3,22,0,0,1,0,0,0
2022-04-12T00:00:00.000Z,4021,316,942,143,19,63,16,1,4,4,1,3,1342,40,80,130,15,41,16,0,3,4,1,3,2678,275,777,13,4,22,0,1,1,0,0,0
2022-04-13T00:00:00.000Z,3481,273,887,136,19,59,14,3,5,4,2,1,1102,39,47,124,16,38,14,3,4,4,1,1,2378,234,754,12,3,21,0,0,1,0,1,0
2022-04-14T00:00:00.000Z,3426,276,877,136,21,62,11,4,7,3,2,1,1144,39,68,123,16,39,10,2,5,3,2,1,2279,237,740,13,5,23,1,2,2,0,0,0
2022-04-15T00:00:00.000Z,2821,216,665,128,18,57,10,0,4,3,1,4,953,22,50,114,14,34,9,0,3,2,1,4,1866,194,557,14,4,23,1,0,1,1,0,0
2022-04-16T00:00:00.000Z,1656,143,432,129,17,55,11,1,2,0,0,2,417,12,20,114,13,34,9,1,2,0,0,2,1238,130,379,15,4,21,2,0,0,0,0,0
2022-04-17T00:00:00.000Z,3072,236,705,137,18,56,18,2,4,4,1,3,979,27,41,121,14,35,16,2,4,4,1,3,2091,209,607,16,4,21,2,0,0,0,0,0
2022-04-18T00:00:00.000Z,3244,251,708,147,18,52,17,1,3,7,0,0,1139,37,55,129,14,31,15,1,3,7,0,0,2102,214,602,18,4,21,2,0,0,0,0,0
2022-04-19T00:00:00.000Z,3528,289,697,148,17,55,20,1,7,6,0,2,1266,30,64,133,14,33,19,1,5,5,0,2,2262,259,582,15,3,22,1,0,2,1,0,0
2022-04-20T00:00:00.000Z,3084,214,676,140,21,55,7,4,6,4,0,2,1130,26,63,126,16,32,7,2,4,4,0,2,1952,188,565,14,5,23,0,2,2,0,0,0
2022-04-21T00:00:00.000Z,2938,219,549,131,21,54,11,0,4,3,0,1,1104,32,55,115,16,31,7,0,2,2,0,1,1832,187,458,16,5,23,4,0,2,1,0,0
2022-04-22T00:00:00.000Z,1912,131,377,130,19,52,11,0,4,1,0,3,602,13,30,115,15,31,11,0,4,1,0,3,1309,118,325,15,4,21,0,0,0,0,0,0
2022-04-23T00:00:00.000Z,1944,154,402,134,20,52,9,2,4,2,1,3,508,12,15,119,16,32,9,2,4,2,1,3,1434,142,351,15,4,20,0,0,0,0,0,0
2022-04-24T00:00:00.000Z,2903,283,696,138,22,50,15,4,1,3,0,1,882,26,51,123,18,29,14,4,0,3,0,1,2021,257,594,15,4,21,1,0,1,0,0,0
2022-04-25T00:00:00.000Z,3430,256,685,134,26,48,12,5,2,1,0,0,1358,39,52,118,21,28,11,4,2,1,0,0,2070,217,588,16,5,20,1,1,0,0,0,0
2022-04-26T00:00:00.000Z,2589,218,553,125,24,51,12,2,7,5,1,0,887,33,66,110,19,30,11,1,5,5,0,0,1702,185,453,15,5,21,1,1,2,0,1,0
2022-04-27T00:00:00.000Z,1961,144,481,121,23,50,15,1,2,2,2,1,732,21,48,107,18,29,12,1,2,2,2,1,1227,120,392,14,5,21,3,0,0,0,0,0
2022-04-28T00:00:00.000Z,1947,145,498,122,21,48,18,1,3,4,1,2,786,13,35,110,16,30,16,1,3,4,1,1,1160,132,410,12,5,18,2,0,0,0,0,1
2022-04-29T00:00:00.000Z,1828,137,402,114,20,41,7,1,1,3,0,3,697,13,35,104,14,24,6,0,1,3,0,3,1130,124,338,10,6,17,1,1,0,0,0,0
2022-04-30T00:00:00.000Z,1190,82,310,118,22,40,16,2,2,4,0,0,346,5,22,109,15,23,15,1,1,2,0,0,844,77,258,9,7,17,1,1,1,2,0,0
2022-05-01T00:00:00.000Z,1644,131,511,115,20,40,12,0,4,2,0,2,553,18,28,103,14,22,8,0,3,2,0,2,1090,113,438,12,6,18,4,0,1,0,0,0
2022-05-02T00:00:00.000Z,1761,154,464,97,19,39,8,2,4,3,0,2,615,18,37,90,15,21,8,2,3,3,0,2,1145,136,401,7,4,18,0,0,1,0,0,0
2022-05-03T00:00:00.000Z,1743,134,465,85,19,36,7,1,2,6,1,0,680,18,33,77,15,19,6,1,2,6,1,0,1063,116,396,8,4,17,1,0,0,0,0,0
2022-05-04T00:00:00.000Z,1415,131,385,85,17,35,11,0,2,1,0,0,520,11,29,78,14,19,11,0,2,1,0,0,895,120,319,7,3,16,0,0,0,0,0,0
2022-05-05T00:00:00.000Z,780,52,199,84,16,34,9,2,2,0,1,1,242,12,13,77,13,18,9,2,2,0,1,0,538,40,168,7,3,16,0,0,0,0,0,1
2022-05-06T00:00:00.000Z,1587,117,469,79,15,33,11,0,2,5,0,0,469,8,29,72,12,17,11,0,2,5,0,0,1117,109,398,7,3,16,0,0,0,0,0,0
2022-05-07T00:00:00.000Z,1299,99,354,76,17,35,5,3,2,3,0,0,374,7,12,68,14,18,4,3,1,3,0,0,925,92,324,8,3,17,1,0,1,0,0,0
2022-05-08T00:00:00.000Z,1778,187,532,74,19,38,6,2,5,4,0,0,492,11,21,65,15,22,5,1,5,4,0,0,1286,176,478,9,4,16,1,1,0,0,0,0
2022-05-09T00:00:00.000Z,1953,185,541,70,19,40,6,1,4,1,0,1,613,23,40,61,15,23,6,1,3,1,0,1,1338,162,480,9,4,17,0,0,1,0,0,0
2022-05-10T00:00:00.000Z,1568,147,440,63,19,34,3,2,0,4,0,1,556,21,20,55,15,18,3,2,0,4,0,1,1012,126,387,8,4,16,0,0,0,0,0,0
2022-05-11T00:00:00.000Z,1471,139,395,64,20,31,5,2,1,0,0,1,482,16,23,57,15,17,5,1,1,0,0,0,989,123,322,7,5,14,0,1,0,0,0,1
2022-05-12T00:00:00.000Z,1427,114,430,58,18,30,8,0,4,1,0,1,496,7,34,51,13,17,7,0,3,1,0,1,930,107,359,7,5,13,1,0,1,0,0,0
2022-05-13T00:00:00.000Z,1513,129,311,54,19,31,4,1,5,3,0,0,545,19,16,48,14,18,4,1,5,3,0,0,968,110,253,6,5,13,0,0,0,0,0,0
2022-05-14T00:00:00.000Z,1080,101,234,55,19,29,6,1,1,1,1,1,295,7,17,49,15,17,6,1,1,1,0,1,785,93,201,6,4,12,0,0,0,0,1,0
2022-05-15T00:00:00.000Z,1710,130,490,56,19,26,9,0,1,5,0,3,508,7,27,50,15,15,8,0,1,4,0,2,1202,123,436,6,4,11,1,0,0,1,0,1
2022-05-16T00:00:00.000Z,1784,182,445,53,17,26,2,0,2,0,1,0,594,19,34,48,13,16,2,0,2,0,1,0,1189,163,380,5,4,10,0,0,0,0,0,0
2022-05-17T00:00:00.000Z,1666,137,401,54,18,24,4,1,0,1,0,0,557,14,37,49,13,14,3,0,0,1,0,0,1108,123,339,5,5,10,1,1,0,0,0,0
2022-05-18T00:00:00.000Z,1546,130,387,48,20,26,2,3,4,1,0,1,532,13,38,44,14,16,1,1,3,1,0,1,1014,117,311,4,6,10,1,2,1,0,0,0
2022-05-19T00:00:00.000Z,1445,112,301,43,19,25,2,0,1,3,0,1,560,18,31,39,13,15,2,0,1,3,0,1,885,94,231,4,6,10,0,0,0,0,0,0
2022-05-20T00:00:00.000Z,1633,116,310,44,18,24,4,0,0,3,0,0,700,14,34,39,13,15,3,0,0,3,0,0,933,102,228,5,5,9,1,0,0,0,0,0
2022-05-21T00:00:00.000Z,941,78,182,41,19,23,2,2,3,2,0,1,258,9,11,36,15,13,2,2,2,2,0,1,683,69,164,5,4,10,0,0,1,0,0,0
2022-05-22T00:00:00.000Z,1477,137,322,49,23,26,8,4,4,0,0,1,492,16,19,44,18,16,8,3,4,0,0,1,985,121,274,5,5,10,0,1,0,0,0,0
2022-05-23T00:00:00.000Z,1630,128,381,50,21,27,10,1,2,0,1,0,616,19,45,44,17,17,8,1,2,0,1,0,1014,109,308,6,4,10,2,0,0,0,0,0
2022-05-24T00:00:00.000Z,1450,131,305,45,20,29,1,1,3,0,1,0,512,21,16,41,15,19,1,0,3,0,1,0,936,110,267,4,5,10,0,1,0,0,0,0
2022-05-25T00:00:00.000Z,1633,135,320,42,18,24,6,1,0,1,0,1,678,26,32,40,16,15,6,1,0,1,0,1,954,109,258,2,2,9,0,0,0,0,0,0
2022-05-26T00:00:00.000Z,1342,126,269,41,21,25,6,5,3,1,0,1,586,26,26,39,16,17,6,2,3,1,0,0,756,99,222,2,5,8,0,3,0,0,0,1
2022-05-27T00:00:00.000Z,1464,114,208,38,21,22,2,1,0,1,0,0,698,16,26,36,16,14,2,0,0,1,0,0,766,98,156,2,5,8,0,1,0,0,0,0
2022-05-28T00:00:00.000Z,940,97,190,41,20,23,5,0,2,1,0,1,317,15,10,39,16,14,5,0,1,1,0,1,623,82,164,2,4,9,0,0,1,0,0,0
2022-05-29T00:00:00.000Z,1685,327,347,40,19,19,4,0,0,2,0,0,669,51,17,38,15,10,4,0,0,2,0,0,1016,276,299,2,4,9,0,0,0,0,0,0
2022-05-30T00:00:00.000Z,1933,497,407,45,20,20,9,2,1,1,0,1,861,65,29,42,16,10,8,2,0,1,0,1,1072,432,341,3,4,10,1,0,1,0,0,0
