,Totals,,,,,,,,,,Males,,,,,,,,,,Females,,,,,,,,,
Update Time,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+
2021-03-01T07:25:10.480Z,1,2,5,22,27,47,47,48,21,4,0,0,3,10,19,31,30,31,9,2,1,2,2,12,8,16,17,17,12,2
2021-03-01T14:48:40.173Z,0,2,6,22,28,52,49,48,22,4,0,0,4,9,20,35,31,31,10,2,0,2,2,13,8,17,18,17,12,2
2021-03-02T06:46:14.970Z,0,2,6,21,28,50,50,44,23,4,0,0,4,9,20,34,32,28,10,2,0,2,2,12,8,16,18,16,13,2
2021-03-02T16:20:18.227Z,0,2,6,17,27,43,43,44,20,6,0,0,4,8,20,29,29,28,9,3,0,2,2,9,7,14,14,16,11,3
2021-03-02T19:25:16.133Z,0,2,6,21,30,49,46,43,21,4,0,0,4,9,22,33,30,26,9,2,0,2,2,12,8,16,16,17,12,2
2021-03-03T06:07:56.950Z,0,2,6,20,29,49,46,43,19,6,0,0,4,9,21,33,30,27,8,3,0,2,2,11,8,16,16,16,11,3
2021-03-03T14:36:55.967Z,0,2,6,20,26,42,42,42,21,6,0,0,4,8,19,30,29,27,9,3,0,2,2,12,7,12,13,15,12,3
2021-03-03T19:26:09.160Z,0,2,6,21,29,48,43,41,21,5,0,0,4,9,21,34,28,26,9,3,0,2,2,12,8,14,15,15,12,2
2021-03-04T07:40:39.870Z,0,2,6,21,28,46,46,43,23,5,0,0,4,9,22,32,30,27,9,3,0,2,2,12,6,14,16,16,14,2
2021-03-04T15:28:23.620Z,0,2,6,19,31,48,44,42,25,5,0,0,4,9,23,33,29,28,9,3,0,2,2,10,8,15,15,14,16,2
2021-03-04T19:58:37.350Z,0,2,6,19,31,48,44,42,25,5,0,0,4,9,23,33,29,28,9,3,0,2,2,10,8,15,15,14,16,2
2021-03-05T06:51:25.580Z,0,2,5,20,32,46,45,43,22,6,0,0,3,9,23,31,31,29,7,4,0,2,2,11,9,15,14,14,15,2
2021-03-05T12:27:39.400Z,0,2,5,20,32,45,43,41,22,4,0,0,3,9,23,30,29,28,7,3,0,2,2,11,9,15,14,13,15,1
2021-03-06T18:24:24.223Z,1,2,5,18,31,47,49,47,23,5,0,0,3,9,22,32,29,29,7,3,1,2,2,9,9,15,20,18,16,2
2021-03-07T06:08:39.360Z,1,2,5,14,23,44,40,46,23,6,0,0,3,6,18,29,26,31,7,3,1,2,2,8,5,15,14,15,16,3
2021-03-07T16:23:08.560Z,1,1,5,17,29,46,49,44,22,6,0,0,3,8,22,30,30,27,7,3,1,1,2,9,7,16,19,17,15,3
2021-03-07T19:45:34.990Z,1,1,5,17,29,46,49,44,22,6,0,0,3,8,22,30,30,27,7,3,1,1,2,9,7,16,19,17,15,3
2021-03-08T07:12:47.457Z,1,1,5,17,27,48,47,43,23,6,0,0,3,7,21,31,28,27,8,3,1,1,2,10,6,17,19,16,15,3
2021-03-08T16:16:41.137Z,1,1,5,18,25,48,47,44,22,6,0,0,3,7,20,31,29,27,8,3,1,1,2,11,5,17,18,17,14,3
2021-03-08T19:17:36.260Z,1,1,5,18,25,48,47,44,22,6,0,0,3,7,20,31,29,27,8,3,1,1,2,11,5,17,18,17,14,3
2021-03-09T06:30:57.253Z,1,1,5,18,24,45,43,42,24,5,0,0,3,7,19,29,26,26,10,3,1,1,2,11,5,16,17,16,14,2
2021-03-09T16:06:47.950Z,1,1,4,17,28,49,43,41,25,4,0,0,2,8,21,33,27,24,10,3,1,1,2,9,7,16,16,17,15,1
2021-03-09T20:42:14.300Z,1,1,4,17,28,49,43,41,25,4,0,0,2,8,21,32,27,24,10,3,1,1,2,9,7,17,16,17,15,1
2021-03-10T07:35:41.117Z,1,1,5,15,28,47,44,41,25,4,0,0,2,7,21,30,27,24,11,3,1,1,3,8,7,17,17,17,14,1
2021-03-10T15:14:03.370Z,1,1,3,16,26,47,45,40,23,4,0,0,1,7,21,31,27,23,11,3,1,1,2,9,5,16,18,17,12,1
2021-03-10T19:46:49.370Z,1,1,3,16,26,47,45,40,23,4,0,0,1,7,21,31,27,23,11,3,1,1,2,9,5,16,18,17,12,1
2021-03-11T06:27:02.077Z,1,1,4,17,24,46,45,39,23,4,0,0,2,7,19,29,28,22,12,3,1,1,2,10,5,17,17,17,11,1
2021-03-11T14:52:58.723Z,1,0,4,17,22,47,45,39,23,4,0,0,2,7,18,31,29,24,12,3,1,0,2,10,4,16,16,15,11,1
2021-03-11T18:54:44.693Z,1,0,4,17,22,47,45,39,23,4,0,0,2,7,18,31,29,24,12,3,1,0,2,10,4,16,16,15,11,1
2021-03-12T07:38:15.447Z,1,0,5,20,21,48,47,38,23,4,0,0,3,8,16,32,29,23,13,3,1,0,2,12,5,16,18,15,10,1
2021-03-12T13:52:09.540Z,1,0,5,20,21,50,47,37,23,4,0,0,3,8,16,33,29,23,13,3,1,0,2,12,5,17,18,14,10,1
2021-03-13T15:33:33.093Z,1,0,5,18,22,50,47,40,21,4,0,0,3,8,17,32,28,22,12,2,1,0,2,10,5,18,19,18,9,2
2021-03-13T19:42:29.803Z,1,0,5,18,22,50,47,40,21,4,0,0,3,8,17,32,28,22,12,2,1,0,2,10,5,18,19,18,9,2
2021-03-14T05:13:42.657Z,1,0,4,15,19,43,45,35,19,2,0,0,3,7,14,26,29,22,11,1,1,0,1,8,5,17,16,13,8,1
2021-03-14T14:49:37.930Z,1,0,4,18,23,51,50,43,23,1,0,0,3,8,18,33,31,24,11,1,1,0,1,10,5,18,19,19,12,0
2021-03-14T19:45:32.100Z,1,0,4,18,23,51,50,43,23,1,0,0,3,8,18,33,31,24,11,1,1,0,1,10,5,18,19,19,12,0
2021-03-15T06:59:24.693Z,1,0,4,21,23,45,48,39,22,3,0,0,3,8,18,28,29,22,11,2,1,0,1,13,5,17,19,17,11,1
2021-03-15T15:49:21.107Z,1,0,4,19,23,48,51,40,22,3,0,0,3,7,18,32,31,22,11,2,1,0,1,12,5,16,20,18,11,1
2021-03-15T20:17:59.313Z,1,0,4,19,23,48,51,40,22,3,0,0,3,7,18,32,31,22,11,2,1,0,1,12,5,16,20,18,11,1
2021-03-16T06:13:17.800Z,1,0,3,18,24,45,48,39,23,3,0,0,3,7,19,29,29,22,11,2,1,0,0,11,5,16,19,17,12,1
2021-03-16T16:22:05.063Z,1,1,4,18,24,45,48,37,22,2,0,1,3,7,19,30,27,21,11,1,1,0,1,11,5,15,21,16,11,1
2021-03-16T20:39:05.533Z,1,1,4,18,24,45,48,38,21,2,0,1,3,7,19,30,27,21,11,1,1,0,1,11,5,15,21,17,10,1
2021-03-17T06:49:59.470Z,1,1,4,16,24,44,46,35,22,3,0,1,3,5,19,29,26,18,11,2,1,0,1,11,5,15,20,17,11,1
2021-03-17T13:22:53.840Z,1,1,6,20,25,51,47,35,20,3,0,1,4,6,19,35,26,18,9,2,1,0,2,14,6,16,21,17,11,1
2021-03-17T19:09:09.100Z,1,1,6,20,25,51,47,35,20,3,0,1,4,6,19,35,26,18,9,2,1,0,2,14,6,16,21,17,11,1
2021-03-18T06:20:10.013Z,1,1,6,18,20,38,48,35,20,3,0,1,4,5,15,26,28,22,9,2,1,0,2,13,5,12,20,13,11,1
2021-03-18T15:34:04.643Z,2,1,6,17,23,43,50,33,19,3,0,1,4,5,17,29,28,19,9,2,2,0,2,12,6,14,22,14,10,1
2021-03-18T19:50:37.700Z,2,1,6,17,23,43,50,34,19,3,0,1,4,5,17,29,28,19,9,2,2,0,2,12,6,14,22,15,10,1
2021-03-19T05:24:51.643Z,2,1,5,17,24,44,52,34,18,4,0,1,3,5,18,30,30,20,9,2,2,0,2,12,6,14,22,14,9,2
2021-03-19T13:42:53.387Z,2,1,5,17,23,44,49,34,19,3,0,1,3,5,17,30,29,20,9,2,2,0,2,12,6,14,20,14,10,1
2021-03-20T16:11:20.910Z,2,1,4,17,24,40,48,34,19,3,0,1,3,5,18,26,28,18,9,2,2,0,1,12,6,14,20,16,10,1
2021-03-20T18:12:54.523Z,2,1,5,19,24,44,51,35,19,3,0,1,3,6,18,29,30,19,9,2,2,0,2,13,6,15,21,16,10,1
2021-03-21T05:22:42.567Z,2,1,5,16,24,40,45,34,19,5,0,1,4,5,18,26,26,18,9,3,2,0,1,11,6,14,19,16,10,2
2021-03-21T12:31:44.520Z,2,0,6,18,25,46,51,34,18,5,0,0,4,6,18,30,29,19,8,3,2,0,2,12,7,16,22,15,10,2
2021-03-21T19:21:03.850Z,2,0,6,18,25,46,51,34,18,5,0,0,4,6,18,30,29,19,8,3,2,0,2,12,7,16,22,15,10,2
2021-03-22T05:32:53.070Z,2,0,6,18,25,48,52,33,15,4,0,0,4,6,18,32,30,20,7,3,2,0,2,12,7,16,22,13,8,1
2021-03-22T14:57:42.400Z,2,0,6,18,25,48,53,38,14,5,0,0,4,6,18,32,30,20,7,3,2,0,2,12,7,16,23,18,7,2
