,All ages - Daily verified,,,All ages - Total serious,,,All ages - New serious,,,All ages - Total deaths,,,Above 60 - Daily verified,,,Above 60 - Total serious,,,Above 60 - New serious,,,Above 60 - Total deaths,,,Below 60 - Daily verified,,,Below 60 - Total serious,,,Below 60 - New serious,,,Below 60 - Total deaths,,
Date,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated
2021-01-17T00:00:00.000Z,3.9,0,66.1,0,0,11.3,0,0,1.3,0,0,0.4,0,0,51.4,0,0,117.4,0,0,12.3,0,0,5.3,6.4,0,66.6,0,0,3.7,0,0,0.5,0,0,0.1
2021-01-18T00:00:00.000Z,13.2,0,123.4,2.2,0,11.2,2.2,0,1.4,0,0,0.4,19.8,0,74.2,5,0,119.5,5,0,14.2,0,0,3.9,7.9,0,125.7,0,0,3.5,0,0,0.5,0,0,0.1
2021-01-19T00:00:00.000Z,11,0,104.9,1.2,0,11.1,0,0,1.5,0,0,0.3,4.6,0,69.7,2.3,0,120.6,0,0,15.5,0,0,4.6,18.3,0,106.5,0,0,3.4,0,0,0.5,0,0,0
2021-01-20T00:00:00.000Z,12.9,0,103.6,1.4,0,11.1,0.7,0,1.3,0,0,0.5,10.6,0,71.3,2.4,0,119.6,1.2,0,13.9,0,0,7.5,16.4,0,105.1,0,0,3.5,0,0,0.5,0,0,0
2021-01-21T00:00:00.000Z,11,0,91.6,2.4,0,10.8,1.4,0,1.3,0,0,0.5,5.8,0,67.4,2.9,0,114.7,1.5,0,12.1,0,0,6.5,20.7,0,92.5,1.4,0,3.6,1.4,0,0.6,0,0,0
2021-01-22T00:00:00.000Z,10.5,0,92.8,2.4,0,10.7,0.4,0,1.2,0,0,0.6,10.8,0,57.6,3,0,111.4,0.6,0,11.1,0,0,8.4,8.7,0,94.8,1.2,0,3.7,0,0,0.5,0,0,0
2021-01-23T00:00:00.000Z,4.4,0,29.7,2.6,0,10.9,0.7,0,1.1,0,0,0.4,3.7,0,28,3.2,0,112.3,1.1,0,10.5,0,0,5.9,5.9,0,29.6,1.2,0,3.8,0,0,0.5,0,0,0.1
2021-01-24T00:00:00.000Z,8.3,0,61.1,2.2,0,11.1,0.6,0,1.3,0.8,0,0.5,8.3,0,45.2,2.4,0,113.1,0.8,0,11.3,1.2,0,7.2,8.4,0,61.6,1.9,0,4,0,0,0.6,0,0,0.1
2021-01-25T00:00:00.000Z,15.2,0,111.7,1.5,0,10.9,0.2,0,1.6,0.2,0,0.6,15,0,75.5,1.5,0,113.1,0.3,0,16.9,0.3,0,8.2,15.6,0,113.6,1.4,0,3.8,0,0,0.6,0,0,0.1
2021-01-26T00:00:00.000Z,15.4,0,101.2,1.5,0,11.2,0.5,0,1.5,0.2,0,0.5,15.6,0,71.2,1.7,0,112.9,0.7,0,11.9,0.2,0,6.2,14.9,0,102.4,1,0,4.2,0,0,0.8,0,0,0.1
2021-01-27T00:00:00.000Z,15.7,0,99.9,1.4,0,11.3,0.4,0,1.4,0.1,0,0.5,15.2,0,63.3,1.6,0,112.1,0.4,0,12.8,0.2,0,7.5,16.8,0,100.9,1.2,0,4.4,0.4,0,0.6,0,0,0
2021-01-28T00:00:00.000Z,18.8,0,92.2,1.5,0,11.7,0.5,0,1.5,0.3,0,0.4,19.7,0,68,1.8,0,114.5,0.7,0,13,0.3,0,6.6,17.1,0,93.1,0.9,0,4.7,0.3,0,0.8,0.3,0,0
2021-01-29T00:00:00.000Z,13,0,87.9,1.8,0,11.5,0.7,0,1.2,0.1,0,0.5,14.3,0,50.4,2.3,0,110.7,1.1,0,11.1,0.2,0,6.4,10.7,0,89.9,0.8,0,4.7,0,0,0.5,0,0,0.1
2021-01-30T00:00:00.000Z,3.5,0,34,2.7,0,11.5,1,0,1,0.3,0,0.3,3.9,0,27.9,3.6,0,110.1,1.5,0,8.1,0.4,0,3,2.9,0,34.1,1.1,0,4.7,0.3,0,0.5,0,0,0.1
2021-01-31T00:00:00.000Z,8.8,0,66.1,2.9,0,11.7,0.7,0,1.4,1,0,0.4,7.9,0,39.5,4,0,109.1,1.1,0,11.5,1.6,0,5.5,10.3,0,67.5,0.9,0,5,0,0,0.7,0,0,0
2021-02-01T00:00:00.000Z,16.4,0,118.1,3.2,0,11.8,1.1,0,1.5,0.3,0,0.3,16.1,0,72.9,4.7,0,114,1.6,0,16.5,0.5,0,4.8,16.5,0,120.5,1,0,4.8,0.2,0,0.4,0,0,0
2021-02-02T00:00:00.000Z,15.6,0,107.5,3.4,0,11.6,1,0,1.5,0.5,0,0.6,15.2,0,73.9,4.9,0,110,1.5,0,11.3,0.9,0,7.5,16.1,0,109.1,1,0,4.8,0.3,0,0.8,0,0,0.1
2021-02-03T00:00:00.000Z,11.2,0,100.9,3.3,0,12.2,1.1,0,1.9,0.6,0,0.4,9.8,0,60.6,5.1,0,114.9,1.8,0,16.4,1.1,0,5.5,13.1,0,102.5,0.8,0,5.2,0,0,1,0,0,0.1
2021-02-04T00:00:00.000Z,11.5,0,100.7,3.9,0,12.3,1.3,0,1.6,0.4,0,0.4,12.2,0,66.5,6.2,0,114.8,2.2,0,13.7,0.7,0,6.1,10.5,0,102.2,0.7,0,5.3,0.1,0,0.8,0,0,0
2021-02-05T00:00:00.000Z,9.5,0,90.6,3.6,0,12.6,0.7,0,1.6,0.4,0,0.3,9.1,0,64.2,5.8,0,113.3,1.2,0,11.9,0.7,0,4.2,9.9,0,91.8,0.8,0,5.7,0.1,0,0.9,0,0,0
2021-02-06T00:00:00.000Z,3.7,0,36.4,3.5,0,13,0.5,0,1.3,0.5,0,0.5,3.3,0,35.4,5.5,0,119,0.8,0,13,0.9,0,6.7,4.2,0,36.3,0.9,0,5.8,0.1,0,0.5,0,0,0
2021-02-07T00:00:00.000Z,7.3,0,62.2,3.5,0,13.5,0.6,0,1.7,0.4,0,0.4,6.6,0,42.5,5.6,0,122.9,1,0,15.6,0.7,0,6.2,7.9,0,63.3,0.8,0,6,0.2,0,0.8,0,0,0.1
2021-02-08T00:00:00.000Z,9.2,0,112.2,3.8,0,13.3,0.9,0,1.8,0.3,0,0.3,10.2,0,77.7,6.1,0,122,1.3,0,17.9,0.6,0,4.1,7.9,0,113.9,1,0,5.9,0.3,0,0.7,0,0,0.1
2021-02-09T00:00:00.000Z,7.6,0,88.8,3.5,0,13,0.5,0,1.5,0.3,0,0.5,7.7,0,66.3,5.8,0,117.5,0.9,0,11.3,0.4,0,6.1,7.4,0,89.7,0.9,0,5.9,0,0,0.8,0.1,0,0.1
2021-02-10T00:00:00.000Z,5.5,0,83.6,3.2,0,13.3,0.5,0,1.9,0.4,0,0.2,5.2,0,59.4,5.4,0,121.6,0.9,0,16.4,0.8,0,2.8,5.9,0,84.6,0.7,0,5.9,0,0,1,0,0,0
2021-02-11T00:00:00.000Z,4.5,0,76,2.8,0,13.2,0.4,0,1.5,0.4,0,0.3,4.4,0,58.6,4.7,0,115.4,0.7,0,10.5,0.7,0,4.5,4.7,0,76.7,0.6,0,6.2,0,0,0.9,0,0,0
2021-02-12T00:00:00.000Z,4.3,0,70.1,2.4,0,12.8,0.3,0,1.1,0.5,0,0.4,3.7,0,51.3,4.2,0,113.4,0.6,0,12,0.9,0,4.8,5.1,0,70.9,0.5,0,6,0,0,0.4,0,0,0.1
2021-02-13T00:00:00.000Z,1.4,0,28.7,2,0,13.1,0.1,0,1.7,0.2,0,0.4,1.4,0,20.6,3.5,0,115.9,0.1,0,15.5,0.4,0,4.9,1.4,0,29.1,0.5,0,6.1,0.1,0,0.8,0,0,0.1
2021-02-14T00:00:00.000Z,3.2,0,52.2,2.3,0,13.7,0.6,0,1.9,0.1,0,0.4,3.1,0,37.3,4.2,0,120.2,1.2,0,15.4,0.3,0,5.8,3.1,0,52.8,0.5,0,6.5,0.1,0,0.9,0,0,0.1
2021-02-15T00:00:00.000Z,4.4,0,81.4,2.5,0,13.9,0.4,0,1.9,0,0,0.2,3,0,63.2,4.5,0,122.8,0.6,0,16.9,0.1,0,3.6,5.7,0,82.1,0.6,0,6.5,0.2,0,0.9,0,0,0
2021-02-16T00:00:00.000Z,3.5,0,72,2.2,0,13.4,0.2,0,1.4,0.4,0,0.5,3.9,0,50.2,4.1,0,117.1,0.5,0,11.2,0.8,0,6.7,3.1,0,72.9,0.4,0,6.5,0,0,0.7,0,0,0.1
2021-02-17T00:00:00.000Z,4.2,0,65.6,2,0,13.7,0.4,0,1.4,0.1,0,0.4,3.7,0,46.2,3.9,0,116.9,0.7,0,11.6,0.3,0,5.5,4.6,0,66.2,0.5,0,6.7,0.2,0,0.8,0,0,0
2021-02-18T00:00:00.000Z,3,0,53.5,1.9,0,13.2,0.2,0,1.2,0.2,0,0.4,3.2,0,34.7,3.5,0,111.6,0.4,0,9.6,0.4,0,5.6,2.9,0,53.9,0.5,0,6.5,0.1,0,0.7,0,0,0
2021-02-19T00:00:00.000Z,3,0,60.6,1.7,0,12.4,0.2,0,0.9,0.2,0,0.3,2.6,0,44.7,3.1,0,105.2,0.4,0,7.8,0.4,0,3.1,3.3,0,61.2,0.5,0,6.1,0.1,0,0.5,0,0,0.1
2021-02-20T00:00:00.000Z,1,0,20.1,1.6,0,12.5,0.2,0,1.1,0.1,0,0.3,1.2,0,14.8,2.8,0,100.8,0.4,0,5,0.2,0,3.8,0.8,0,20.3,0.6,0,6.5,0.1,0,0.8,0,0,0.1
2021-02-21T00:00:00.000Z,2.9,0,49.1,1.7,0,12.6,0.3,0,1.3,0.2,0,0.3,2,0,42,3.1,0,101.3,0.6,0,10.6,0.3,0,4.5,3.6,0,49.3,0.5,0,6.6,0.1,0,0.7,0.1,0,0
2021-02-22T00:00:00.000Z,4.1,0,80.1,1.5,0,12.9,0.3,0,1.8,0,0,0.3,4.1,0,61.4,3,0,106,0.6,0,14.4,0.1,0,2,4.2,0,80.5,0.4,0,6.7,0.1,0,1,0,0,0.2
2021-02-23T00:00:00.000Z,3.9,0,73.1,1.4,0,12.7,0.3,0,1.6,0.1,0,0.5,3.2,0,56,2.9,0,104.3,0.5,0,12.4,0.2,0,7.7,4.3,0,73.7,0.4,0,6.7,0.1,0,0.9,0.1,0,0.1
2021-02-24T00:00:00.000Z,3.8,0,72.2,1.4,0,12.7,0.2,0,1.6,0,0,0.4,4,0,47.5,2.8,0,103.4,0.3,0,13,0,0,5.5,3.7,0,73.1,0.4,0,6.8,0.1,0,0.9,0,0,0.1
2021-02-25T00:00:00.000Z,3.5,0,62.6,1.2,0,12.6,0.2,0,1.7,0.2,0,0.3,2.8,0,47.5,2.5,0,103.7,0.5,0,15.6,0.4,0,3.5,4,0,63,0.4,0,6.6,0,0,0.8,0,0,0.1
2021-02-26T00:00:00.000Z,3.2,0,62.3,1.3,0,12.4,0.2,0,1.4,0.1,0,0.3,2.3,0,41.2,2.6,0,99.9,0.4,0,11.2,0.2,0,4.2,3.7,0,63.2,0.4,0,6.7,0,0,0.8,0,0,0.1
2021-02-27T00:00:00.000Z,2,0,22.8,1.4,0,12.2,0.3,0,1.1,0.1,0,0.5,2.3,0,14,3.2,0,99.7,0.9,0,9.5,0.3,0,5.3,1.8,0,23.1,0.3,0,6.5,0,0,0.5,0,0,0.2
2021-02-28T00:00:00.000Z,3.4,0,48.3,1.5,0,12.4,0.1,0,1.5,0.1,0,0.3,2.6,0,36,3.3,0,102.2,0.3,0,12.8,0.3,0,4.3,4,0,48.8,0.3,0,6.6,0,0,0.7,0,0,0
2021-03-01T00:00:00.000Z,4.4,0,81.4,1.4,0,12.3,0.2,0,1.9,0.1,0,0.3,4.2,0,56.5,3.1,0,104.3,0.3,0,16.7,0.3,0,2.9,4.5,0,82.1,0.4,0,6.4,0.1,0,1,0,0,0.1
2021-03-02T00:00:00.000Z,4.4,0,73.2,1.2,0,11.8,0.2,0,1.4,0,0,0.4,3.5,0,49,3,0,102.5,0.6,0,13.3,0.1,0,4.4,4.9,0,73.7,0.2,0,6,0,0,0.7,0,0,0.2
2021-03-03T00:00:00.000Z,4.6,0,77.6,1.3,0,12,0.3,0,1.6,0.1,0,0.3,4.5,0,45.8,3,0,109,0.5,0,16.9,0.3,0,3.8,4.6,0,78.6,0.3,0,5.9,0.1,0,0.7,0,0,0
2021-03-04T00:00:00.000Z,4.2,0,61.8,1.4,0,11.9,0.2,0,1.4,0,0,0.2,4.6,0,32.9,3.2,0,108.1,0.5,0,12.2,0,0,3.8,4,0,63.2,0.4,0,5.9,0.1,0,0.7,0,0,0
2021-03-05T00:00:00.000Z,3.4,0,65,1.4,0,11.3,0.2,0,1.3,0.1,0,0.3,3.7,0,36.5,3.2,0,102.3,0.4,0,10.4,0.2,0,4.6,3.3,0,66.5,0.4,0,5.6,0,0,0.7,0,0,0
2021-03-06T00:00:00.000Z,2.4,0,31.8,1.5,0,11.7,0.3,0,1.6,0,0,0.3,2.2,0,24.7,3.8,0,106.2,0.8,0,14.7,0.1,0,4.2,2.6,0,32,0.3,0,5.8,0,0,0.8,0,0,0
2021-03-07T00:00:00.000Z,2.7,0,40.1,1.5,0,12.2,0.1,0,1.3,0.1,0,0.2,2.2,0,29,3.8,0,111.3,0.3,0,8.6,0.3,0,2,3,0,40.4,0.3,0,6.1,0,0,0.8,0,0,0.1
2021-03-08T00:00:00.000Z,4,0,67.2,1.5,0,11.8,0.2,0,1.6,0.1,0,0.3,5,0,44.9,3.8,0,104.8,0.5,0,12.7,0.2,0,5.2,3.4,0,67.8,0.3,0,6.1,0,0,0.9,0,0,0
2021-03-09T00:00:00.000Z,3.8,0,56.1,1.5,0,11.5,0.1,0,0.8,0,0,0.3,3.9,0,36.6,3.8,0,101.7,0.4,0,6.4,0.1,0,3.6,3.8,0,56.5,0.3,0,6,0,0,0.5,0,0,0
2021-03-10T00:00:00.000Z,3.6,0,51.9,1.5,0,11.2,0.2,0,1.3,0,0,0.3,2.5,0,30.9,4,0,103.1,0.7,0,12.6,0,0,4.1,4.2,0,52.7,0.3,0,5.7,0,0,0.7,0,0,0.1
2021-03-11T00:00:00.000Z,3.3,0,46.6,1.3,0,11.1,0.1,0,1.1,0.1,0,0.3,3.4,0,29.5,3.6,0,100.4,0.3,0,10.2,0.2,0,4.9,3.2,0,47.3,0.2,0,5.7,0,0,0.6,0,0,0
2021-03-12T00:00:00.000Z,2.6,0,44.6,1.4,0,10.6,0.2,0,1.1,0,0,0.2,2.1,0,35.4,3.6,0,94.7,0.4,0,9.1,0,0,3.3,2.8,0,44.7,0.3,0,5.5,0.2,0,0.6,0,0,0
2021-03-13T00:00:00.000Z,1,0,14.5,1.4,0,10.5,0.2,0,0.9,0.1,0,0.2,1,0,11.6,3.7,0,94.6,0.4,0,6.6,0.2,0,2.1,1,0,14.5,0.3,0,5.4,0,0,0.5,0,0,0.1
2021-03-14T00:00:00.000Z,1.8,0,25.9,1.3,0,10.9,0.1,0,1.5,0.1,0,0.4,1.9,0,22.9,3.6,0,95.4,0.3,0,11.7,0.2,0,6.7,1.8,0,25.9,0.3,0,5.9,0,0,0.8,0,0,0.1
2021-03-15T00:00:00.000Z,2.4,0,40.6,1.4,0,10.1,0.2,0,0.9,0.1,0,0.2,2.3,0,29,3.7,0,90.8,0.6,0,8.4,0.2,0,3.8,2.5,0,40.8,0.3,0,5.3,0.1,0,0.5,0,0,0
2021-03-16T00:00:00.000Z,1.7,0,30.3,1.2,0,10.3,0.1,0,1.1,0,0,0.3,1.4,0,29.2,3.4,0,90.2,0.3,0,8,0.1,0,2.1,1.8,0,30,0.2,0,5.5,0,0,0.7,0,0,0.2
2021-03-17T00:00:00.000Z,2.3,0,29.1,1.2,0,9.8,0.1,0,0.8,0,0,0.2,2,0,25.6,3.7,0,85.4,0.3,0,6,0,0,2.6,2.5,0,29.2,0.2,0,5.3,0,0,0.5,0,0,0
2021-03-18T00:00:00.000Z,1.6,0,24.1,1.2,0,10,0.2,0,1.1,0,0,0.1,1.7,0,20.7,3.7,0,89.5,0.6,0,8.6,0,0,2.2,1.5,0,24,0.2,0,5.3,0.1,0,0.7,0,0,0
2021-03-19T00:00:00.000Z,1.3,0,21.3,1.2,0,9.7,0.1,0,0.8,0.1,0,0.2,1.3,0,16.4,3.5,0,88,0.2,0,6.5,0.3,0,3,1.3,0,21.4,0.2,0,5.1,0,0,0.4,0,0,0
2021-03-20T00:00:00.000Z,0.5,0,6.7,1.1,0,9.5,0.1,0,0.8,0,0,0.1,0.8,0,14.3,3.2,0,88.7,0.1,0,7.4,0.1,0,2.2,0.4,0,6.1,0.2,0,4.8,0.1,0,0.4,0,0,0
2021-03-21T00:00:00.000Z,1.2,0,12.9,1.2,0,9.7,0.2,0,0.8,0.1,0,0.2,1.9,0,15.7,3.5,0,93.2,0.6,0,10.9,0.3,0,4.4,0.9,0,12.4,0.2,0,4.8,0,0,0.3,0,0,0
2021-03-22T00:00:00.000Z,1.3,0,19.4,1,0,9.1,0.1,0,0.6,0,0,0.2,1.9,0,20.2,3.1,0,86.3,0.2,0,5.7,0.2,0,3.5,1.1,0,18.9,0.2,0,4.6,0,0,0.3,0,0,0.1
2021-03-23T00:00:00.000Z,1,0,14.1,1,0,8.9,0.1,0,0.6,0.1,0,0.3,0.7,0,14.9,3,0,83.8,0.3,0,5.7,0.2,0,4.4,1.1,0,13.8,0.2,0,4.5,0,0,0.3,0,0,0
2021-03-24T00:00:00.000Z,1,0,9.2,0.9,0,8.7,0.1,0,0.7,0,0,0.1,0.5,0,11,2.6,0,84.7,0.3,0,7.9,0.2,0,2.2,1.2,0,8.5,0.2,0,4.3,0,0,0.3,0,0,0
2021-03-25T00:00:00.000Z,1.5,0,16.3,0.8,0,8.8,0.1,0,0.8,0,0,0.1,2.4,0,13.8,2.5,0,87.4,0.2,0,8.9,0.2,0,0.9,1.2,0,16,0.2,0,4.3,0.1,0,0.4,0,0,0.1
2021-03-26T00:00:00.000Z,0.6,0,11,0.8,0,8.3,0.1,0,0.5,0,0,0.2,0.8,0,13.3,2.6,0,84.5,0.2,0,5.3,0.1,0,2.7,0.5,0,10.7,0.1,0,3.9,0,0,0.2,0,0,0
2021-03-27T00:00:00.000Z,0.3,0,4.8,0.8,0,8.1,0,0,0.4,0,0,0.1,0.4,0,6.7,2.5,0,81.9,0,0,4,0,0,1.8,0.2,0,4.6,0.1,0,3.8,0,0,0.2,0,0,0
2021-03-28T00:00:00.000Z,0.3,0,2.5,0.8,0,8.1,0.1,0,0.4,0,0,0.2,0.2,0,4,2.5,0,81.1,0.2,0,4.5,0.2,0,4.5,0.3,0,2.3,0.2,0,3.9,0.1,0,0.2,0,0,0
2021-03-29T00:00:00.000Z,0.8,0,7,0.9,0,8,0.1,0,0.3,0,0,0.2,0.8,0,10.7,2.7,0,79.3,0.2,0,4,0,0,4,0.8,0,6.6,0.2,0,3.9,0,0,0.1,0,0,0
2021-03-30T00:00:00.000Z,0.7,0,9,0.9,0,7,0.1,0,0.3,0,0,0.3,0.8,0,12.6,2.7,0,65.7,0.2,0,2.7,0,0,5,0.6,0,8.5,0.2,0,3.7,0,0,0.2,0,0,0
2021-03-31T00:00:00.000Z,0.9,0,10.3,0.8,0,6.9,0.1,0,0.4,0.1,0,0.3,1,0,12.7,2.7,0,66.1,0.2,0,5.9,0.2,0,3.6,0.9,0,10,0.2,0,3.5,0,0,0.1,0,0,0.1
2021-04-01T00:00:00.000Z,0.6,0,7.1,0.8,0,6.7,0,0,0.3,0,0,0.1,0.7,0,10.5,2.6,0,65.9,0.2,0,5,0.1,0,2.7,0.6,0,6.7,0.1,0,3.4,0,0,0.1,0,0,0
2021-04-02T00:00:00.000Z,0.7,0,8.9,0.7,0,6.1,0,0,0.3,0,0,0.3,0.8,0,10.5,2.3,0,58.2,0.1,0,2.8,0.1,0,4.1,0.6,0,8.8,0.1,0,3.1,0,0,0.2,0,0,0.1
2021-04-03T00:00:00.000Z,0.2,0,2.5,0.8,0,6.1,0.1,0,0.3,0,0,0.1,0.1,0,4.6,2.4,0,56.9,0.2,0,1.4,0,0,1.4,0.3,0,2.2,0.2,0,3.3,0,0,0.2,0,0,0.1
2021-04-04T00:00:00.000Z,0.2,0,4.3,0.7,0,6.2,0.1,0,0.3,0,0,0.1,0.2,0,6.5,2,0,56.8,0.2,0,3.2,0.2,0,1.8,0.2,0,4,0.2,0,3.3,0,0,0.2,0,0,0
2021-04-05T00:00:00.000Z,0.7,0,8.1,0.7,0,5.7,0.1,0,0.2,0,0,0.1,1,0,7.9,2,0,53.4,0.5,0,2.8,0.2,0,1.4,0.6,0,8,0.1,0,3,0,0,0,0,0,0
2021-04-06T00:00:00.000Z,0.7,0,6.3,0.7,0,5.6,0.1,0,0.2,0,0,0.1,1.4,0,10.8,2.2,0,51.9,0.3,0,1.4,0,0,2.3,0.5,0,5.8,0.1,0,3,0,0,0.1,0,0,0
2021-04-07T00:00:00.000Z,0.6,0,5.7,0.6,0,5.4,0,0,0.3,0,0,0.1,0.5,0,6.6,2,0,50.3,0.2,0,2.4,0.1,0,2.8,0.6,0,5.5,0.1,0,3,0,0,0.2,0,0,0
2021-04-08T00:00:00.000Z,0.4,0,4.4,0.6,0,5,0.1,0,0.2,0.1,0,0.2,0.7,0,7.6,2,0,46.8,0.2,0,1.9,0.2,0,3.3,0.4,0,4,0.1,0,2.7,0,0,0.1,0,0,0
2021-04-09T00:00:00.000Z,0.5,0,4.7,0.5,0,4.9,0,0,0.4,0,0,0.2,0.9,0,10,1.6,0,45.5,0.2,0,3.8,0.1,0,1.9,0.4,0,4.3,0.1,0,2.6,0,0,0.2,0,0,0.1
2021-04-10T00:00:00.000Z,0.4,0,1.6,0.5,0,4.7,0.1,0,0.2,0,0,0.1,0.9,0,4.3,1.5,0,45.1,0.2,0,2.4,0.2,0,2.4,0.2,0,1.4,0.1,0,2.5,0,0,0.1,0,0,0
2021-04-11T00:00:00.000Z,0.4,0,2.8,0.5,0,4.7,0,0,0.3,0,0,0.1,0.2,0,7.2,1.5,0,44.4,0.1,0,2.9,0.1,0,1.4,0.5,0,2.5,0.1,0,2.5,0,0,0.2,0,0,0
2021-04-12T00:00:00.000Z,0.4,0,4.9,0.5,0,4.7,0.1,0,0.2,0,0,0,0.6,0,6.2,1.4,0,44.7,0.2,0,2.9,0.1,0,0.5,0.4,0,4.4,0.1,0,2.5,0,0,0.1,0,0,0
2021-04-13T00:00:00.000Z,0.4,0,4.3,0.5,0,4.3,0,0,0.3,0,0,0.2,0.2,0,4.8,1.4,0,41.5,0.1,0,4.3,0.1,0,3.9,0.5,0,4,0.1,0,2.3,0,0,0.1,0,0,0
2021-04-14T00:00:00.000Z,0.4,0,4.2,0.5,0,3.9,0,0,0.1,0,0,0.1,0.4,0,4.8,1.4,0,39.7,0.1,0,0.5,0,0,1,0.5,0,4,0.1,0,2,0,0,0,0,0,0
2021-04-15T00:00:00.000Z,0.4,0,1.9,0.4,0,3.6,0,0,0.1,0,0,0.1,1.1,0,4.9,1.3,0,36.4,0,0,1,0.1,0,0.5,0.1,0,1.6,0.1,0,1.8,0,0,0,0,0,0
2021-04-16T00:00:00.000Z,0.3,0,2.2,0.4,0,3.6,0,0,0.1,0,0,0.1,0.4,0,2.4,1.3,0,35,0.1,0,1,0.1,0,0.5,0.3,0,2.1,0.1,0,1.8,0,0,0.1,0,0,0
2021-04-17T00:00:00.000Z,0.3,0,1.7,0.4,0,3.5,0,0,0.1,0,0,0.1,0.7,0,2.9,1.3,0,33.6,0.1,0,0.5,0.1,0,1.9,0.2,0,1.3,0.1,0,1.8,0,0,0.1,0,0,0
2021-04-18T00:00:00.000Z,0.4,0,2.9,0.4,0,3.6,0.1,0,0.3,0,0,0.1,0.7,0,4.9,1.3,0,35.7,0.1,0,2.9,0,0,1,0.3,0,2.5,0.1,0,1.9,0,0,0.1,0,0,0
2021-04-19T00:00:00.000Z,0.6,0,2.6,0.4,0,3.4,0,0,0.2,0,0,0,0.9,0,2.5,1.1,0,34.4,0.1,0,2.9,0.1,0,0.5,0.5,0,2.4,0.1,0,1.7,0,0,0.1,0,0,0
2021-04-20T00:00:00.000Z,0.4,0,3.4,0.4,0,3.1,0,0,0.1,0,0,0.1,0.4,0,3.9,1.2,0,30.1,0.1,0,1,0,0,1.5,0.3,0,3.2,0.1,0,1.6,0,0,0,0,0,0
2021-04-21T00:00:00.000Z,0.5,0,2,0.4,0,3,0,0,0.1,0,0,0,0.4,0,3,1.3,0,29.2,0.1,0,1.5,0,0,0.5,0.6,0,1.8,0.1,0,1.6,0,0,0,0,0,0
2021-04-22T00:00:00.000Z,0.3,0,2.7,0.3,0,2.8,0,0,0.1,0,0,0.1,0.4,0,3.5,1,0,27.4,0.1,0,1,0,0,0.5,0.2,0,2.5,0.1,0,1.5,0,0,0,0,0,0
2021-04-23T00:00:00.000Z,0.3,0,2.3,0.4,0,2.8,0.1,0,0.1,0,0,0.1,0.2,0,2,1.2,0,25.9,0.2,0,1,0.1,0,1.5,0.3,0,2.2,0.1,0,1.6,0,0,0.1,0,0,0
2021-04-24T00:00:00.000Z,0.1,0,0.9,0.3,0,2.7,0,0,0.1,0,0,0.1,0.1,0,2.5,0.9,0,26.4,0,0,1,0.1,0,0,0.1,0,0.6,0.1,0,1.4,0,0,0,0,0,0.1
2021-04-25T00:00:00.000Z,0.1,0,1.7,0.3,0,2.7,0,0,0.1,0,0,0,0.1,0,1,1,0,27,0.1,0,1,0,0,0.5,0.1,0,1.6,0.1,0,1.4,0,0,0,0,0,0
2021-04-26T00:00:00.000Z,0.3,0,2.1,0.3,0,2.8,0,0,0.3,0,0,0,0.4,0,1.5,0.8,0,27.6,0,0,3,0.1,0,0.5,0.2,0,1.8,0.1,0,1.5,0,0,0.2,0,0,0
2021-04-27T00:00:00.000Z,0.2,0,1.8,0.3,0,2.7,0,0,0.1,0,0,0.1,0.5,0,1.5,0.9,0,25.7,0.1,0,0.5,0,0,1,0.1,0,1.6,0.1,0,1.5,0,0,0.1,0,0,0.1
2021-04-28T00:00:00.000Z,0.3,0,2.1,0.3,0,2.5,0,0,0,0,0,0,0.1,0,1.5,0.8,0,21.7,0,0,0.5,0,0,0,0.3,0,1.8,0.1,0,1.5,0,0,0,0,0,0
2021-04-29T00:00:00.000Z,0.2,0,2.1,0.2,0,2.3,0,0,0.1,0,0,0,0.1,0,3,0.7,0,19.3,0.1,0,1,0,0,0,0.2,0,1.9,0.1,0,1.4,0,0,0,0,0,0
2021-04-30T00:00:00.000Z,0.3,0,1.5,0.2,0,2.1,0,0,0.1,0,0,0.1,0.3,0,1.5,0.7,0,16.8,0.1,0,0.5,0,0,1,0.3,0,1.5,0.1,0,1.4,0,0,0.1,0,0,0
2021-05-01T00:00:00.000Z,0.1,0,0.3,0.2,0,2.2,0,0,0.1,0,0,0,0,0,1.5,0.6,0,17.3,0,0,1.5,0,0,0.5,0.1,0,0.2,0.1,0,1.4,0,0,0.1,0,0,0
2021-05-02T00:00:00.000Z,0.1,0,1.2,0.2,0,2.1,0,0,0.1,0,0,0,0,0,2,0.5,0,17.9,0,0,2,0,0,0.5,0.1,0,0.9,0.1,0,1.3,0,0,0,0,0,0
