,All ages - Total population,,,,All ages - Daily verified,,,,All ages - Total serious,,,,All ages - New serious,,,,All ages - Total deaths,,,,Above 60 - Total population,,,,Above 60 - Daily verified,,,,Above 60 - Total serious,,,,Above 60 - New serious,,,,Above 60 - Total deaths,,,,Below 60 - Total population,,,,Below 60 - Daily verified,,,,Below 60 - Total serious,,,,Below 60 - New serious,,,,Below 60 - Total deaths,,,
Date,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated
2021-05-27T00:00:00.000Z,None,5254113,196198,3841429,None,0.0380654165603,0.0,0.312383750943,None,0.0570981248405,1.52906757459,0.937151252828,None,None,None,None,None,None,None,None,None,1286061,27714,115449,None,0.0,0.0,0.866183336365,None,0.155513618716,3.60828462149,19.0560334,None,None,None,None,None,None,None,None,None,3967784,168438,3726294,None,0.0504059696798,0.0,0.295199466279,None,0.0252029848399,1.18738051984,0.375708411628,None,None,None,None,None,None,None,None
2021-05-28T00:00:00.000Z,None,5255618,195321,3840801,None,0.133190806486,0.0,0.286398592377,None,0.0380545161387,1.53593315619,0.911268248472,None,None,None,None,None,None,None,None,None,1286357,27633,115234,None,0.233216750871,0.0,0.867799434195,None,0.077738916957,3.61886150617,17.3559886839,None,None,None,None,None,None,None,None,None,3968993,167642,3725881,None,0.100781230907,0.0,0.268392898217,None,0.0251953077267,1.193018456,0.402589347325,None,None,None,None,None,None,None,None
2021-05-29T00:00:00.000Z,None,5256001,195043,3840696,None,0.0570776147113,0.0,0.234332527229,None,0.0380517431408,1.53812236276,0.911293161448,None,None,None,None,None,None,None,None,None,1286551,27636,115037,None,0.155454389294,0.0,0.0,None,0.0777271946468,3.61846866406,17.3857106844,None,None,None,None,None,None,None,None,None,3969182,167361,3725973,None,0.0251941080051,0.0,0.241547644065,None,0.0251941080051,1.19502154026,0.402579406775,None,None,None,None,None,None,None,None
2021-05-30T00:00:00.000Z,None,5259867,192724,3839149,None,0.0,0.0,0.0781423174771,None,0.0380237751259,1.55663020693,0.911660370566,None,None,None,None,None,None,None,None,None,1287085,27447,114692,None,0.0,0.0,0.871900394099,None,0.0776949463322,3.64338543375,16.5661074879,None,None,None,None,None,None,None,None,None,3972514,165231,3724771,None,0.0,0.0,0.0268472880615,None,0.0251729761053,1.21042661486,0.429556608983,None,None,None,None,None,None,None,None
2021-05-31T00:00:00.000Z,None,5263984,190181,3837575,None,0.0759880729121,0.0,0.260581226426,None,0.0569910546841,1.57744464484,0.885976169847,None,None,None,None,None,None,None,None,None,1287657,27182,114385,None,0.155320865727,0.0,0.0,None,0.155320865727,3.67890515783,16.6105695677,None,None,None,None,None,None,None,None,None,3976059,162953,3723504,None,0.050301064446,0.0,0.241707810707,None,0.025150532223,1.22734776285,0.402846351179,None,None,None,None,None,None,None,None
2021-06-01T00:00:00.000Z,None,5267014,188347,3836379,None,0.113916537909,0.0,0.755921143349,None,0.0569582689547,1.59280476992,0.886252374961,None,None,None,None,None,None,None,None,None,1288250,26888,114086,None,0.0776246846497,0.0,0.876531739214,None,0.155249369299,3.71913121095,16.6541030451,None,None,None,None,None,None,None,None,None,3978496,161413,3722607,None,0.125675632199,0.0,0.617846579024,None,0.0251351264397,1.23905757281,0.402943421102,None,None,None,None,None,None,None,None
2021-06-02T00:00:00.000Z,None,5269817,186862,3835061,None,0.0569279730207,0.0,0.260752045404,None,0.0759039640276,1.07030856996,0.756180931672,None,None,None,None,None,None,None,None,None,1288750,26695,113779,None,0.15518913676,0.0,0.878896808726,None,0.232783705141,3.74601985391,15.8201425571,None,None,None,None,None,None,None,None,None,3980799,160121,3721596,None,0.0251205850886,0.0,0.241831730258,None,0.0251205850886,0.624527700926,0.295572114759,None,None,None,None,None,None,None,None
2021-06-03T00:00:00.000Z,None,5273407,184794,3833539,None,0.075852290559,0.0,0.156513341849,None,0.075852290559,1.08228622141,0.756481152272,None,None,None,None,None,None,None,None,None,1289287,26467,113470,None,0.0,0.0,0.881290208866,None,0.232686748567,3.77828994597,14.9819335507,None,None,None,None,None,None,None,None,None,3983852,158281,3720383,None,0.100405336343,0.0,0.107515812216,None,0.0251013340857,0.631787769852,0.322547436648,None,None,None,None,None,None,None,None
2021-06-04T00:00:00.000Z,None,5274920,184211,3832609,None,0.170618701326,0.0,0.574021508586,None,0.0758305339228,1.08571149388,0.730572829109,None,None,None,None,None,None,None,None,None,1289591,26347,113286,None,0.23263189647,0.0,0.88272160726,None,0.23263189647,3.79549853873,15.0062673234,None,None,None,None,None,None,None,None,None,3985061,157818,3719637,None,0.150562312597,0.0,0.564571220256,None,0.0250937187662,0.633641282997,0.295727782039,None,None,None,None,None,None,None,None
2021-06-05T00:00:00.000Z,None,5275122,184114,3832504,None,0.0568707226108,0.0,0.0521852031987,None,0.0568707226108,1.08628349827,0.730592844782,None,None,None,None,None,None,None,None,None,1289770,26343,113111,None,0.155066407189,0.0,0.0,None,0.155066407189,3.7960748586,15.0294843119,None,None,None,None,None,None,None,None,None,3985084,157725,3719707,None,0.0250935739372,0.0,0.0268838378937,None,0.0250935739372,0.63401489935,0.295722216831,None,None,None,None,None,None,None,None
2021-06-06T00:00:00.000Z,None,5277449,185974,3828317,None,0.0189485488159,0.0,0.0783634166136,None,0.0568456464477,1.07541914461,0.783634166136,None,None,None,None,None,None,None,None,None,1290209,26209,112806,None,0.0,0.0,0.886477669628,None,0.155013645076,3.81548323095,16.8430757229,None,None,None,None,None,None,None,None,None,3986972,159719,3715825,None,0.0250816910678,0.0,0.0269119240007,None,0.0250816910678,0.6260995874,0.296031164008,None,None,None,None,None,None,None,None
2021-06-07T00:00:00.000Z,None,5279923,187740,3824077,None,0.0757586805717,0.0,0.0523002021141,None,0.0378793402858,1.06530307873,0.706052728541,None,None,None,None,None,None,None,None,None,1290630,26112,112482,None,0.0774815400231,0.0,0.0,None,0.0774815400231,3.82965686275,16.0025604097,None,None,None,None,None,None,None,None,None,3989025,161582,3711909,None,0.0752063474157,0.0,0.0538806312331,None,0.0250687824719,0.618880815932,0.242462840549,None,None,None,None,None,None,None,None
2021-06-08T00:00:00.000Z,None,5282054,189189,3820497,None,0.189320290932,0.0,0.523492100635,None,0.0378640581865,1.05714391429,0.680539730826,None,None,None,None,None,None,None,None,None,1291083,25965,112176,None,0.154908708425,0.0,0.0,None,0.154908708425,3.85133834007,15.1547568107,None,None,None,None,None,None,None,None,None,3990703,163178,3708635,None,0.200465932945,0.0,0.458389677064,None,0.0,0.612827709618,0.242676887858,None,None,None,None,None,None,None,None
2021-06-09T00:00:00.000Z,None,5284007,190699,3817034,None,0.0567750951125,0.524386598776,0.0523967038282,None,0.0378500634083,1.04877319755,0.681157149766,None,None,None,None,None,None,None,None,None,1291464,25904,111856,None,0.154863008183,0.0,0.0,None,0.154863008183,3.86040765905,15.1981118581,None,None,None,None,None,None,None,None,None,3992275,164749,3705492,None,0.0250483746736,0.606983957414,0.0269869696116,None,0.0,0.606983957414,0.242882726504,None,None,None,None,None,None,None,None
2021-06-10T00:00:00.000Z,None,5285798,192101,3813841,None,0.151348954311,0.0,0.262202855337,None,0.0378372385778,1.0411189947,0.681727423875,None,None,None,None,None,None,None,None,None,1291820,25815,111589,None,0.232230496509,0.0,0.0,None,0.154820331006,3.8737168313,14.3383308391,None,None,None,None,None,None,None,None,None,3993710,166240,3702566,None,0.125196872081,0.0,0.216066371268,None,0.0,0.601539942252,0.270082964085,None,None,None,None,None,None,None,None
2021-06-11T00:00:00.000Z,None,5286513,192636,3812591,None,0.15132848439,1.03822753795,0.209831057147,None,0.0378321210976,1.03822753795,0.681950935728,None,None,None,None,None,None,None,None,None,1292070,25778,111376,None,0.0773951875672,0.0,0.0,None,0.154790375134,3.87927690279,14.3657520471,None,None,None,None,None,None,None,None,None,3994175,166812,3701529,None,0.175255215407,1.19895451167,0.162095177425,None,0.0,0.599477255833,0.270158629042,None,None,None,None,None,None,None,None
2021-06-12T00:00:00.000Z,None,5286605,192683,3812452,None,0.0378314627251,0.0,0.0786895153041,None,0.0378314627251,1.03797428938,0.629516122432,None,None,None,None,None,None,None,None,None,1292267,25784,111173,None,0.0,0.0,0.899498979069,None,0.154766778073,3.87837418554,14.3919836651,None,None,None,None,None,None,None,None,None,3994070,166853,3701593,None,0.0500742350535,0.0,0.0270153958039,None,0.0,0.599329949117,0.216123166431,None,None,None,None,None,None,None,None
2021-06-13T00:00:00.000Z,None,5287905,194429,3809406,None,0.0189110810425,0.0,0.0525016236127,None,0.037822162085,0.51432656651,0.603768671546,None,None,None,None,None,None,None,None,None,1292571,25754,110899,None,0.0,0.0,0.0,None,0.154730378447,0.0,13.5258207919,None,None,None,None,None,None,None,None,None,3995066,168629,3698821,None,0.025030875585,0.0,0.0540712837956,None,0.0,0.593017808325,0.216285135182,None,None,None,None,None,None,None,None
2021-06-14T00:00:00.000Z,None,5289017,196217,3806506,None,0.189071050443,0.509639837527,0.394062166197,None,0.0567213151328,0.509639837527,0.604228654835,None,None,None,None,None,None,None,None,None,1292875,25724,110625,None,0.154693995939,0.0,0.0,None,0.232040993909,0.0,13.5593220339,None,None,None,None,None,None,None,None,None,3995874,170447,3696195,None,0.200206513018,0.586692637594,0.405822744742,None,0.0,0.586692637594,0.216438797195,None,None,None,None,None,None,None,None
2021-06-15T00:00:00.000Z,None,5290438,197775,3803527,None,0.1512162131,1.01125015801,0.420662190646,None,0.0567060799125,0.505625079004,0.525827738307,None,None,None,None,None,None,None,None,None,1293182,25704,110338,None,0.0773286358765,0.0,0.0,None,0.231985907629,0.0,10.8756729323,None,None,None,None,None,None,None,None,None,3996988,172025,3693503,None,0.175131874301,1.16262171196,0.406118527587,None,0.0,0.58131085598,0.216596548047,None,None,None,None,None,None,None,None
2021-06-16T00:00:00.000Z,None,5292079,198716,3800945,None,0.0944808269113,0.0,0.210473974235,None,0.0566884961468,0.50323074136,0.44725719525,None,None,None,None,None,None,None,None,None,1293551,25609,110064,None,0.0,0.0,3.63424916412,None,0.231919731035,0.0,9.99418520134,None,None,None,None,None,None,None,None,None,3998260,173061,3691195,None,0.125054398663,0.0,0.054182994938,None,0.0,0.577830938224,0.162548984814,None,None,None,None,None,None,None,None
2021-06-17T00:00:00.000Z,None,5293681,199674,3798385,None,0.170014022379,0.0,0.447558633472,None,0.0377808938619,0.500816330619,0.447558633472,None,None,None,None,None,None,None,None,None,1293855,25571,109798,None,0.0772884133075,0.0,0.0,None,0.154576826615,0.0,10.0183974207,None,None,None,None,None,None,None,None,None,3999558,174057,3688901,None,0.200022102442,0.0,0.460841860489,None,0.0,0.574524437397,0.162650068408,None,None,None,None,None,None,None,None
2021-06-18T00:00:00.000Z,None,5294235,200243,3797262,None,0.226661642334,0.499393237217,0.579364816017,None,0.0377769403889,0.499393237217,0.421356229831,None,None,None,None,None,None,None,None,None,1294056,25592,109576,None,0.0772764084398,0.0,0.0,None,0.15455281688,0.0,9.12608600423,None,None,None,None,None,None,None,None,None,3999911,174605,3688000,None,0.275006118886,0.572721285187,0.542299349241,None,0.0,0.572721285187,0.162689804772,None,None,None,None,None,None,None,None
2021-06-19T00:00:00.000Z,None,5294367,200253,3797120,None,0.113327995585,0.499368299102,1.02709421878,None,0.0377759985282,0.499368299102,0.42137198719,None,None,None,None,None,None,None,None,None,1294244,25595,109385,None,0.0772651833812,0.0,0.0,None,0.154530366762,0.0,9.14202130091,None,None,None,None,None,None,None,None,None,3999855,174612,3688049,None,0.125004531414,0.57269832543,1.05746968112,None,0.0,0.57269832543,0.16268764325,None,None,None,None,None,None,None,None
2021-06-20T00:00:00.000Z,None,5295996,201861,3793883,None,0.377643789761,1.98156156959,0.658955481758,None,0.0566465684642,0.495390392399,0.448089727596,None,None,None,None,None,None,None,None,None,1294559,25572,109093,None,0.386231913725,0.0,0.0,None,0.231739148235,0.0,9.16649097559,None,None,None,None,None,None,None,None,None,4001169,176243,3685104,None,0.374890438269,2.26959368599,0.651270628997,None,0.0,0.567398421498,0.189953933458,None,None,None,None,None,None,None,None
2021-06-21T00:00:00.000Z,None,5297912,205006,3788822,None,0.773889789034,3.41453420875,2.03229394255,None,0.0566260821244,0.487790601251,0.448688273031,None,None,None,None,None,None,None,None,None,1294904,25528,108792,None,0.772258020672,0.0,1.83837046842,None,0.231677406202,0.0,9.19185234208,None,None,None,None,None,None,None,None,None,4002740,179432,3680344,None,0.7744694884,3.90119934014,2.0106816102,None,0.0,0.557314191449,0.190199611775,None,None,None,None,None,None,None,None
2021-06-22T00:00:00.000Z,None,5299585,210092,3782063,None,0.754776081523,3.33187365535,1.66575755084,None,0.0566082061143,0.475981950764,0.528811920901,None,None,None,None,None,None,None,None,None,1295279,25511,108434,None,0.772034442001,0.0,0.0,None,0.2316103326,0.0,11.0666396149,None,None,None,None,None,None,None,None,None,4004038,184535,3673943,None,0.749243638547,3.79331834069,1.68756020439,None,0.0,0.541902620099,0.217749703792,None,None,None,None,None,None,None,None
2021-06-23T00:00:00.000Z,None,5300878,219360,3771502,None,0.905510370169,1.8234865062,2.33328790492,None,0.0565943981356,0.45587162655,0.503778070382,None,None,None,None,None,None,None,None,None,1295616,25542,108066,None,0.694650266746,0.0,0.925360427887,None,0.231550088915,0.0,11.1043251346,None,None,None,None,None,None,None,None,None,4004994,193772,3663750,None,0.973784230388,2.06428173317,2.3473217332,None,0.0,0.516070433293,0.191061071307,None,None,None,None,None,None,None,None
2021-06-24T00:00:00.000Z,None,5302426,229672,3759642,None,1.92364777934,3.04782472395,3.19179326117,None,0.0565778758629,0.435403531993,0.478768989175,None,None,None,None,None,None,None,None,None,1295942,25612,107670,None,2.62357420317,0.0,1.85752763072,None,0.231491841456,0.0,10.216401969,None,None,None,None,None,None,None,None,None,4006216,204014,3652286,None,1.69736229899,3.43113707883,3.23085322453,None,0.0,0.490162439833,0.191660784506,None,None,None,None,None,None,None,None
2021-06-25T00:00:00.000Z,None,5302980,236047,3752713,None,1.8103028863,1.69457777477,3.46416046204,None,0.0754292869292,0.423644443691,0.453005598883,None,None,None,None,None,None,None,None,None,1296164,25642,107418,None,2.23737119685,0.0,2.79282801765,None,0.308602923704,0.0,9.3094267255,None,None,None,None,None,None,None,None,None,4006548,210359,3645609,None,1.67226250628,1.90151122605,3.48364292495,None,0.0,0.475377806512,0.192011814761,None,None,None,None,None,None,None,None
2021-06-26T00:00:00.000Z,None,5303095,238123,3750522,None,0.829704163323,2.09975516855,1.78641799728,None,0.094284564014,0.419951033709,0.453270238116,None,None,None,None,None,None,None,None,None,1296359,25652,107213,None,1.23422601301,0.0,0.932722710865,None,0.385695629066,0.0,9.32722710865,None,None,None,None,None,None,None,None,None,4006468,212425,3643623,None,0.698869927328,2.3537719195,1.81138388906,None,0.0,0.4707543839,0.192116473082,None,None,None,None,None,None,None,None
2021-06-27T00:00:00.000Z,None,5304891,249867,3736982,None,1.28183595101,0.80042582654,2.00696711946,None,0.0942526434568,0.80042582654,0.401393423891,None,None,None,None,None,None,None,None,None,1296725,25729,106770,None,1.85081647998,0.0,0.936592675845,None,0.385586766662,0.0,8.42933408261,None,None,None,None,None,None,None,None,None,4007898,224092,3630526,None,1.09783233006,0.892490584224,2.01072792207,None,0.0,0.892490584224,0.165265308663,None,None,None,None,None,None,None,None
2021-06-28T00:00:00.000Z,None,5306700,262415,3722625,None,2.33666873952,4.57290932302,4.08314025721,None,0.0753764109522,0.381075776918,0.402941472751,None,None,None,None,None,None,None,None,None,1297090,25805,106329,None,3.00673045047,0.0,4.70238599065,None,0.308382610305,0.0,8.46429478317,None,None,None,None,None,None,None,None,None,4009342,236564,3616610,None,2.12004862643,5.07262305338,4.06457981369,None,0.0,0.422718587782,0.165901216885,None,None,None,None,None,None,None,None
2021-06-29T00:00:00.000Z,None,5308517,277135,3706088,None,2.14749241643,3.60834972125,4.5870470426,None,0.0753506111029,0.360834972125,0.404739444935,None,None,None,None,None,None,None,None,None,1297466,25953,105805,None,2.23512600716,0.0,1.89026983602,None,0.308293242366,0.0,8.50621426209,None,None,None,None,None,None,None,None,None,4010783,251136,3600597,None,2.11928693225,3.98190621814,4.58257338991,None,0.0,0.398190621814,0.16663903236,None,None,None,None,None,None,None,None
2021-06-30T00:00:00.000Z,None,5310807,291137,3689796,None,2.44783890659,5.49569446687,4.44469016715,None,0.131806710355,0.0,0.406526539679,None,None,None,None,None,None,None,None,None,1297877,26103,105244,None,3.23605395581,0.0,1.90034586295,None,0.539342325968,0.0,9.50172931474,None,None,None,None,None,None,None,None,None,4012662,264988,3584866,None,2.1930578753,6.03800926834,4.407417181,None,0.0,0.0,0.139475227247,None,None,None,None,None,None,None,None
2021-07-01T00:00:00.000Z,None,5313596,304999,3673145,None,2.74766843396,3.60656920187,3.81144768312,None,0.131737527655,0.327869927442,0.40836939462,None,None,None,None,None,None,None,None,None,1298292,26219,104713,None,3.15799527379,0.0,5.72994757098,None,0.539169924793,0.0,9.5499126183,None,None,None,None,None,None,None,None,None,4015036,278734,3568746,None,2.61516957756,3.94641486148,3.72679927347,None,0.0,0.358764987407,0.140105235845,None,None,None,None,None,None,None,None
2021-07-02T00:00:00.000Z,None,5315124,313153,3663463,None,2.76569276653,3.51265994578,4.66771467325,None,0.150513892056,0.0,0.464041809621,None,None,None,None,None,None,None,None,None,1298568,26316,104340,None,2.84929245138,0.0,5.75043128235,None,0.61606323273,0.0,10.542457351,None,None,None,None,None,None,None,None,None,4016288,286791,3559437,None,2.73884741333,3.83554574586,4.63556455698,None,0.0,0.0,0.16856598389,None,None,None,None,None,None,None,None
2021-07-03T00:00:00.000Z,None,5315419,315456,3660865,None,1.48624219464,0.634002840333,2.86817459808,None,0.169318731035,0.0,0.491687073957,None,None,None,None,None,None,None,None,None,1298778,26349,104097,None,1.61690450562,0.0,0.960642477689,None,0.692959073837,0.0,10.5670672546,None,None,None,None,None,None,None,None,None,4016373,289061,3557082,None,1.41919089686,0.691895482268,2.92374479981,None,0.0,0.0,0.196790515372,None,None,None,None,None,None,None,None
2021-07-04T00:00:00.000Z,None,5320570,327957,3643213,None,3.30791625709,1.82950813674,4.50152104749,None,0.206744766068,0.0,0.466621084191,None,None,None,None,None,None,None,None,None,1299229,26485,103510,None,3.84843626489,0.0,1.93218046566,None,0.846655978276,0.0,8.69481209545,None,None,None,None,None,None,None,None,None,4021073,301426,3540017,None,3.13349198087,1.99053830791,4.54800075819,None,0.0,0.0,0.225987615314,None,None,None,None,None,None,None,None
2021-07-05T00:00:00.000Z,None,5326242,339994,3625504,None,3.99906725981,5.88245674924,7.47482281084,None,0.206524600272,0.0,0.551647439915,None,None,None,None,None,None,None,None,None,1299680,26599,102945,None,4.1548688908,0.0,3.88556996454,None,0.84636218146,0.0,9.71392491136,None,None,None,None,None,None,None,None,None,4026294,313349,3522873,None,3.94904097912,6.38265959042,7.43711169832,None,0.0,0.0,0.283859225127,None,None,None,None,None,None,None,None
2021-07-06T00:00:00.000Z,None,5332439,351532,3607769,None,4.31322327363,7.9651354642,7.45613147627,None,0.243790880683,0.0,0.609795139323,None,None,None,None,None,None,None,None,None,1300192,26726,102306,None,4.69161477689,3.74167477363,13.6844368854,None,0.922940611848,0.0,9.7745977753,None,None,None,None,None,None,None,None,None,4031979,324760,3505777,None,4.19149008465,8.31383175268,7.24518416317,None,0.0248017164772,0.0,0.342292165189,None,None,None,None,None,None,None,None
2021-07-07T00:00:00.000Z,None,5338330,361005,3592405,None,4.88916945936,6.92511184056,6.62508820693,None,0.31845165061,0.0,0.640239616636,None,None,None,None,None,None,None,None,None,1300675,26836,101713,None,5.76623676168,0.0,3.93263397992,None,1.23013050916,0.0,9.83158494981,None,None,None,None,None,None,None,None,None,4037387,334123,3491006,None,4.60694008278,7.48227449173,6.61700380922,None,0.0247684950687,0.0,0.372385495757,None,None,None,None,None,None,None,None
2021-07-08T00:00:00.000Z,None,5344316,371456,3575968,None,5.01467353353,3.76895244659,5.14545991463,None,0.336806431356,0.0,0.643182489329,None,None,None,None,None,None,None,None,None,1301184,26959,101081,None,4.84174413457,11.1280091992,2.96791681918,None,1.38335546702,0.0,10.8823616703,None,None,None,None,None,None,None,None,None,4042864,344451,3475201,None,5.07066277767,3.19348760782,5.17955652062,None,0.0,0.0,0.345303768041,None,None,None,None,None,None,None,None
2021-07-09T00:00:00.000Z,None,5347358,379437,3564945,None,5.06792326229,5.53451561129,6.78832352252,None,0.355315653076,0.0,0.561018472936,None,None,None,None,None,None,None,None,None,1301506,27038,100680,None,6.14672540887,7.39699681929,2.97973778308,None,1.30617914939,0.0,8.93921334923,None,None,None,None,None,None,None,None,None,4045584,352353,3464579,None,4.7211972363,5.392319634,6.86952152051,None,0.0494366202753,0.0,0.317498893805,None,None,None,None,None,None,None,None
2021-07-10T00:00:00.000Z,None,5348011,383682,3560047,None,2.337317556,3.1275900355,3.48310008267,None,0.355272268513,0.0,0.561790335914,None,None,None,None,None,None,None,None,None,1301733,27090,100401,None,1.6132340503,0.0,0.0,None,1.30595137405,0.0,10.9560661746,None,None,None,None,None,None,None,None,None,4046010,356546,3459960,None,2.57043358766,3.36562463188,3.58385646077,None,0.0494314151473,0.0,0.260118614088,None,None,None,None,None,None,None,None
2021-07-11T00:00:00.000Z,None,5354147,378932,3558661,None,4.98678874525,4.7501926467,4.43987218788,None,0.504282007946,0.0,0.562009137707,None,None,None,None,None,None,None,None,None,1302316,26798,100110,None,5.06789442808,0.0,1.99780241734,None,1.91965698033,0.0,11.986814504,None,None,None,None,None,None,None,None,None,4051563,352088,3458865,None,4.96104836578,5.11235827407,4.51015000585,None,0.0493636653311,0.0,0.23128974389,None,None,None,None,None,None,None,None
2021-07-12T00:00:00.000Z,None,5360459,374944,3556337,None,7.72321922432,6.13424938124,9.13861650344,None,0.485033091383,0.0,0.534257580201,None,None,None,None,None,None,None,None,None,1302798,26574,99852,None,7.44551342572,0.0,8.01185754917,None,1.91894675921,0.0,10.0148219365,None,None,None,None,None,None,None,None,None,4057393,348324,3456799,None,7.81289857798,6.60304773716,9.08354810332,None,0.0246463677539,0.0,0.260356474299,None,None,None,None,None,None,None,None
2021-07-13T00:00:00.000Z,None,5367287,370966,3553487,None,7.48981748135,6.73916207954,8.97709770713,None,0.465784669238,0.0,0.562827442453,None,None,None,None,None,None,None,None,None,1303362,26299,99563,None,7.05866827482,0.0,12.0526701686,None,1.84139172386,0.0,10.0438918072,None,None,None,None,None,None,None,None,None,4063657,344621,3454238,None,7.62859660646,7.25434607874,8.82973321468,None,0.0246083761499,0.0,0.289499449662,None,None,None,None,None,None,None,None
2021-07-14T00:00:00.000Z,None,5373046,367819,3550875,None,7.50040107604,7.61243981415,9.57510472771,None,0.595565345988,0.0,0.535079381843,None,None,None,None,None,None,None,None,None,1303887,26107,99230,None,6.67235734385,0.0,10.0775975008,None,2.37750663976,0.0,10.0775975008,None,None,None,None,None,None,None,None,None,4068891,341666,3451959,None,7.74166720121,8.19513794173,9.53082003581,None,0.0245767212737,0.0,0.260721520736,None,None,None,None,None,None,None,None
2021-07-15T00:00:00.000Z,None,5379054,364667,3548019,None,8.14269572308,10.4204657948,10.9074951402,None,0.576309514647,0.274222784074,0.620064323218,None,None,None,None,None,None,None,None,None,1304409,25920,98895,None,7.58964404569,0.0,4.04469386723,None,2.29989213506,3.85802469136,9.10056120127,None,None,None,None,None,None,None,None,None,4074377,338701,3449438,None,8.3202904395,11.2193350477,11.0742677503,None,0.024543629615,0.0,0.376872986266,None,None,None,None,None,None,None,None
2021-07-16T00:00:00.000Z,None,5382555,362321,3546864,None,10.4782951591,11.315932557,14.8018080197,None,0.538777587967,0.27599835505,0.535684480713,None,None,None,None,None,None,None,None,None,1304795,25786,98643,None,10.0398913239,3.87807337315,12.1650801375,None,2.22257136178,3.87807337315,9.1238101031,None,None,None,None,None,None,None,None,None,4077492,336489,3448535,None,10.6192728275,11.8874614029,14.7308929734,None,0.0,0.0,0.289978208138,None,None,None,None,None,None,None,None
2021-07-17T00:00:00.000Z,None,5383658,361517,3546565,None,4.29076289764,6.63869195639,4.99074456552,None,0.650115590552,0.27661216485,0.620318533567,None,None,None,None,None,None,None,None,None,1305029,25756,98439,None,4.98073222894,0.0,2.03171507228,None,2.68193273866,3.88259046436,10.1585753614,None,None,None,None,None,None,None,None,None,4078361,335715,3448440,None,4.04574288544,7.14892095974,5.0747584415,None,0.0,0.0,0.347983435988,None,None,None,None,None,None,None,None
2021-07-18T00:00:00.000Z,None,5387691,359491,3544558,None,8.40805458219,7.78879026179,10.0435653754,None,0.760993902583,0.278171080778,0.677094294973,None,None,None,None,None,None,None,None,None,1305397,25671,98156,None,7.73710986007,0.0,10.1878642161,None,3.06420192478,3.89544622336,10.1878642161,None,None,None,None,None,None,None,None,None,4082026,333774,3446716,None,8.6231689852,8.38890986116,9.89347541254,None,0.0244976391625,0.0,0.406183741277,None,None,None,None,None,None,None,None
2021-07-19T00:00:00.000Z,None,5392499,357786,3541455,None,12.8326403028,13.415840754,18.2128531917,None,0.797403949449,0.279496682374,0.480028688773,None,None,None,None,None,None,None,None,None,1305744,25655,97825,None,10.0325944442,7.79575131553,8.17786864298,None,3.13997230698,3.89787565777,10.2223358037,None,None,None,None,None,None,None,None,None,4086487,332085,3443944,None,13.7281728781,13.8518752729,18.2639438969,None,0.0489417927917,0.0,0.203255337485,None,None,None,None,None,None,None,None
2021-07-20T00:00:00.000Z,None,5399062,353768,3538910,None,14.2061713683,10.4588317768,17.1239166862,None,0.70382596088,0.565342258203,0.621660341744,None,None,None,None,None,None,None,None,None,1306078,25641,97505,None,14.2411096428,0.0,14.3582380391,None,2.75634380183,7.80000780001,11.281472745,None,None,None,None,None,None,None,None,None,4092716,328081,3441719,None,14.1959520279,11.2777027624,16.9392097379,None,0.0488673047434,0.0,0.319607730904,None,None,None,None,None,None,None,None
2021-07-21T00:00:00.000Z,None,5407322,347767,3536651,None,13.0933574882,8.91401426817,17.1631297518,None,0.70275082564,0.575097694721,0.763434107578,None,None,None,None,None,None,None,None,None,1306454,25575,97195,None,13.5481233936,0.0,18.5194711662,None,2.6790074507,7.82013685239,13.37517362,None,None,None,None,None,None,None,None,None,4100600,322146,3439770,None,12.9493244891,9.62296598437,16.9197359126,None,0.0731600253621,0.0,0.40700395666,None,None,None,None,None,None,None,None
2021-07-22T00:00:00.000Z,None,5417424,340457,3533859,None,12.2198299413,11.4551911108,16.4692479242,None,0.830653092688,0.587445697988,0.820632628523,None,None,None,None,None,None,None,None,None,1306846,25514,96864,None,11.324976317,11.7582503723,15.485629336,None,3.06080441001,7.83883358156,14.4532540469,None,None,None,None,None,None,None,None,None,4110310,314897,3437309,None,12.505139515,11.4323096123,16.3790919001,None,0.121645326022,0.0,0.436387883661,None,None,None,None,None,None,None,None
